,Topic0,Topic1,Topic2,Topic3,Topic4,Topic5,Topic6,Topic7,Topic8,Topic9,Topic10,Topic11,Topic12,Topic13,Topic14,Topic15,Topic16,Topic17,Topic18,Topic19,Topic20,Topic21,Topic22,Topic23,Topic24,Topic25,Topic26,Topic27,Topic28,Topic29,CIK,Company Name,Date Filed
2575,-0.02821586946075238,-0.0007073895303012737,0.015315648688035572,0.002195288352296167,4.663059153464284e-05,0.00019626908456192463,0.02216847718436201,-0.0011899498132994502,-0.018484624585544687,0.010078737939651122,-0.021465827176345383,-0.000472955446939758,-0.26600635904069664,-0.0016182206987120072,-0.0001253102662454138,-0.0230376334674874,0.015059364781212212,-0.047678658695684696,0.0002100430670318724,-0.0013828139628148043,-0.0004112504968610335,-0.018278242680214097,-0.0007147179347715996,0.03232165713799736,0.021006540879593468,-0.0773699052867978,-0.0021483681358994778,-0.023273973517143342,0.015096999050722253,0.011931604193921554,23082,COMPUTER SCIENCES CORP,8/11/2015
2595,-0.0003003274204989448,-0.003448025093366004,0.13138475844854458,0.0001698806719300125,6.762639062947026e-05,9.771630287475168e-05,-5.4504742790326526e-05,0.0012371591108096588,-0.00011448150710499481,-0.0012956582831275272,5.241657842133976e-06,-5.610564785627167e-06,0.022241411213774334,-0.008497174848945577,-1.333792285786882e-06,6.885968040476001e-06,0.0011482105544228817,-0.0003378388159874007,2.235681328307617e-06,0.0007641832053085274,-0.0006082220559953527,-0.013171508809013266,-0.0005150338431601141,-0.0002781578461971041,-0.051581500054609236,-3.10317765551431e-06,0.0012650971957854872,-0.010629680870101561,0.002018821203806855,0.003238873629756694,2488,ADVANCED MICRO DEVICES INC,7/6/2015
2596,-0.013117492650354624,0.07465294033135007,0.017382039321937975,-0.0038280649561225396,0.029077632603423453,0.0005743439712389359,-0.0005860500964046422,-0.0006163649377377463,-0.013236128914324382,-0.004590595950670921,-0.03476189661437921,-0.00021900826911684835,-0.01311945098620297,-0.023045607697658392,-5.825645382909868e-05,0.00030076053332545396,0.0003425775936369811,-0.05413608819480512,9.764853753243379e-05,-0.0014749461963296337,0.02289779135529936,-0.006599744066756815,-0.00025806394695260156,0.0017377328289746026,0.011469118602499322,-0.002625884401937016,-0.00010477812384827656,-0.012192851632314159,0.03370028217675246,0.0007860659536641518,2488,ADVANCED MICRO DEVICES INC,7/16/2015
2603,0.0014807394000304573,0.00020020106609225033,0.012956346482292774,-0.006870262124433939,0.03444864595542671,-0.0008800183632551966,0.00017399379933253568,0.004708988152485367,-0.023264848295220346,-0.006722363904398393,-0.11010494057978432,2.4605106125205783e-05,-0.002067858011070077,0.0004096427973108922,6.576152073427658e-06,-3.395069343965924e-05,-0.0020478422109997466,-0.009522881417651008,-1.1022841082035486e-05,0.00014726354828152287,-0.005026726659017078,-0.00580089080926418,-0.00022682709555666564,0.05171808307611092,0.018513846577405586,0.0023427244379882234,-0.0008449383774635332,-0.014218899591000155,0.020125442698166816,-0.006901951099134151,310568,MICROSEMI CORP,7/23/2015
2621,-0.01142917150261836,-0.00010988373357936287,0.02752931455277821,-0.12973530402481645,3.6823131669319426e-05,0.0026176287536374197,-0.0006880185368968732,-0.003897156825906085,-0.030667734987189967,-0.0016216952656863744,0.001929842032385987,-0.00019293107433965436,0.005006881677787028,-0.0001454390310205178,-5.075840480300452e-05,0.00026205036345132985,-0.005322819541158218,-0.05071052966653107,8.508042750135485e-05,-0.0003038594069591345,-0.0001692602875841302,-0.1491696703357835,0.01059315985318435,0.00023609989042752295,0.02318856680888749,-0.14752545829243033,0.00014206615014569768,0.004137635341724188,-0.00548276728219335,-0.0037976078784083002,701811,MENTOR GRAPHICS CORP,8/20/2015
2630,-0.031215731472902852,-0.00030201549549545395,0.03299742245244622,-0.010825473211163991,0.0002458911859705787,0.0015137863329752034,-0.0025871408908220766,0.00266610336368237,-0.05862074839431896,0.002477335457583134,-0.0062855691008589405,-0.0005250436585741945,-0.008468445337408512,-0.0980935946637472,-0.00013863303512074354,0.0007157206255938405,-0.001450977298600219,-0.03269808621523976,0.00023237447945143107,-0.04955897826209557,-0.0021383612957138524,0.006830970376339262,0.0002671053845426889,0.00224048197475429,0.039292543005228504,-0.14474908957400398,0.001695363318500508,0.0011334654311927175,0.05165932660395313,0.003643581126306894,703361,INTEGRATED DEVICE TECHNOLOGY INC,8/3/2015
2638,0.0003941951819697945,-0.00023738928392454144,0.01784942969002138,-0.23129925359638864,3.0425260503509173e-05,-0.0014182410594009006,0.03056924473520629,0.0009881531903749923,-0.02396994271386432,-0.008710607240305106,-0.07634082882138428,6.155756639391209e-06,0.003301501191274958,-0.000446469542465723,1.7506709574909255e-06,-9.038187123387078e-06,0.01215643406585899,-0.0598856289562715,-2.9344467001200426e-06,0.0009692304068949094,-0.0003659663209644815,-0.06739056019455068,-0.002635113388525502,-0.0007499905300369034,0.008905787569972104,0.0016672111314238371,0.0001797015908560548,-0.04201360387150166,0.015238073789701335,-0.004437069618993955,70866,NCR CORP,7/28/2015
2662,-0.06120239173820567,0.0005673712770246854,0.028325631091954254,0.0016828803971008991,-0.000752218080182958,-0.09827161760515792,-0.001958175572722121,-0.001162417947405582,-0.0031719197797079003,0.025269149567148298,-0.09141018149629444,-0.0010284908506100665,0.00029332976897172174,0.0014108133533273634,-0.0002718076086309679,0.0014032608571332766,-0.0024257386382716102,3.6401147264079064e-05,0.00045559957272484715,-0.0002639121900742185,0.0006289435390444689,-0.0022658087244888823,-8.859791176244504e-05,-0.00015454228484632895,0.069723988063638,0.003331572716560735,-0.0005429100276786514,-0.03464492398250171,0.051866825862703185,-0.01599998754435133,714603,DST SYSTEMS INC,7/23/2015
2681,0.0012348645870284838,0.03210287172600634,0.007736646915773025,0.0015041712335565984,0.015464365047432038,0.0007919695552770379,0.007616307455668339,0.0004894662653393365,-0.013496666301659552,-0.0025156606028164477,0.0001228075870119736,2.05587457765639e-05,0.00045478169148760033,-0.11975458212643983,5.484190745665793e-06,-2.831322583354852e-05,0.00896842145859239,-0.050906231581351255,-9.192512943444595e-06,-0.0010050443234166239,0.07731905076336926,-0.0031437553967282,-0.00012292748290342382,0.02279078251682251,-0.0008363454436600444,-0.012285039513066837,-0.01675739362294059,-0.006737966861253243,0.010619084092126571,-0.0014261498415446307,733269,ACXIOM CORP,8/5/2015
2705,-0.06330527039611378,0.0009477673257353045,0.04872878652676414,-0.010416151489150417,-0.00018444094744432912,0.0019010769668295624,0.009462826886876009,0.012308175165259536,-0.02209222883894147,0.03866544843310575,-0.06942182357986912,-0.0010626266216254197,-0.00024522002033238496,0.00013346492142636822,-0.0002811467603048445,0.001451476085723785,-0.004792002243169389,-0.04770579519822948,0.00047125370961108705,-0.17440695838493694,0.0017957001286672436,-0.002939466086851409,-0.00011493933895514872,-0.0028124582126225935,0.02859964707136763,-0.006610909408462317,-0.0513842931906401,-0.0025312275678034,0.014153448339587064,0.04952455242735618,749251,GARTNER INC,7/30/2015
2715,-0.04670508556828593,0.0007678388310696274,0.01773197540390101,0.001119216873428609,1.1187340186118704e-05,-0.0011504640388046543,-0.0015844570967683148,-0.002993838377981242,-0.07310101526023405,0.004955749256356045,-0.1545612665326888,-0.0007873898741958449,0.0003889621433808515,0.002009696122927879,-0.00020742322740462116,0.0010708636794356339,-0.004722843592354351,-2.2154180789946756e-05,0.0003476795011542854,0.003688325650609846,-0.0001742801637388185,-0.005211518542838775,-0.00020378139382040404,-0.0031346827120319744,0.03742371078541492,0.0035684844012588697,-0.08104442735574353,-0.03219361712998817,0.036497553157745305,0.03873631807198821,7536,ARROW ELECTRONICS INC,7/28/2015
2742,0.0027151011532042762,-0.00054936833481802,0.04376971851035731,0.0025854941207653554,5.051414531277989e-05,0.0028788497971593222,0.00022803797217114851,-0.0010854741471285356,-0.05930695276715457,0.17199595550262242,-0.12376746055363709,4.4872274279916325e-05,0.007453395880876939,-0.0012023897025541757,1.2058109669968162e-05,-6.225239019655154e-05,-0.0014795319929481212,-0.0644964833389964,-2.0211610856580457e-05,0.0011530852765810982,-0.0002771504989337388,-0.10598048081411772,-0.004144060876025097,0.00022175913659901184,0.009873619059138273,0.0024396184467043217,0.0009096200796604278,0.005197175610472825,-0.007915951532870384,-0.002297418681650622,772406,CIRRUS LOGIC INC,7/22/2015
2757,-0.006665584860232467,0.1667054502380898,0.012387590924173042,-0.001185159149541869,0.023758060824056456,0.0006429370245440196,0.007700783185905923,0.0033020124504386608,-0.00713448066875571,0.007335028210138625,-0.07630993622543122,-0.00010899799967897008,0.0009263164623753392,-0.01853924982700898,-2.9602710442042752e-05,0.00015282988227444455,0.013998265387305739,-0.013223270858310045,4.9619590477333784e-05,-0.12900074365130976,0.1062281666558892,-0.0017198594651608628,-6.725014141363628e-05,0.008485464839906887,0.004519997092230374,-0.020180486307720017,-0.0065410922255772115,-0.0034999246999893154,0.006814261877971832,0.010544694758294339,790703,TECH DATA CORP,8/21/2015
2784,-0.039383300977159356,-0.0004670739732893312,0.02148576480648522,-0.002957309716883242,-3.875823188670174e-05,-0.003063478340287631,-0.0006752654928221208,0.003445762800161468,-0.030216616875770784,-0.00858147810696386,0.0028120239359767296,-0.0006636337334110588,-0.004113920544648576,-0.001070922909190842,-0.0001749062504678708,0.0009029883165733732,0.000546231489335997,2.1378495917797795e-05,0.0002931750637203759,0.0026755461875926922,0.0001586891950862089,-0.03322423141252721,-0.001299137694743476,0.0013742838547365318,0.08754723226943897,-0.1814036487727658,-0.0494702674976542,-0.04449059519058216,0.09535229797842497,0.021618564587328856,797721,VIASAT INC,8/6/2015
2819,-0.00068603871036033,0.00041400099690056875,0.042379446159250114,0.0011804102145140157,-1.4581554465654244e-05,-0.00044164722524630857,0.0009761941940235454,8.518664850230209e-05,-0.06977867570966381,-0.005892446391174521,-0.21307731927002846,-8.512942074755243e-06,-0.0007912439237985378,0.0010386802114677378,-3.046785198999177e-06,1.5729634764026445e-05,-0.0011317580129010763,3.405404910227235e-05,5.10697269233935e-06,-0.003756026061446565,0.00010458845902018038,-0.004930038019297513,-0.0001927749102112541,-0.00019251741165593334,0.016952308409460586,0.004493155857724258,-5.987227166665764e-05,-0.021798898794515003,-0.005946194825376567,-0.0027955796867833,813672,CADENCE DESIGN SYSTEMS INC,7/27/2015
2830,0.0002016300490178243,0.0005166079729415048,0.14386950382452499,-0.00028012674874210424,-1.0336615916030306e-05,-4.6862992673361445e-05,-0.0002236105287866762,0.0001020743603307845,0.00026789966488367377,0.0003084208131769378,-3.5084011878183735e-06,2.794927329680217e-06,-0.005814339588503102,0.0012691863339606034,8.954647015447884e-07,-4.623014679211479e-06,-0.00048416951836208037,5.328358744813791e-05,-1.500963631845538e-06,0.000731136963889258,9.09501081583256e-05,0.005384110781059459,0.00021053011524930945,7.67731160820311e-05,0.0019148913877026046,1.173799830632433e-06,-0.0003146093198537435,0.0032952209467505687,7.962637919828235e-06,-0.0009819535363046275,814547,FAIR ISAAC CORP,7/29/2015
2834,-0.06696319117767129,-0.0003766827551221876,0.03245897976943803,3.5189160072609035e-05,-0.0005498625296201986,-0.07722044149808506,-0.00044657549697866894,-0.0009076919385638891,-0.0048316663972891105,0.019861592248813575,-0.06593639089720547,-0.0011240145689898927,0.005158297118742839,-0.0008255868732199522,-0.00029739205190144733,0.0015353456356788026,-0.0009132369777452792,-0.03555377804574926,0.0004984838079423353,-0.0017800932503417824,0.0001197296098931664,-0.009988230970880028,-0.00039056094923483557,0.09637390840034739,0.013383549040242915,-0.097408367145052,-0.00017590403228485836,-0.006897840084758434,0.15796059338639792,-0.010870535497691545,851205,COGNEX CORP,8/3/2015
2849,0.000708875420571021,-0.0012615253219694282,0.03107641377056153,0.0006659999444111066,-0.00147160684223553,-0.2132294743765601,0.00015645280665727707,-0.00018462709971621324,-0.007915161708492175,-0.0032355608818264285,-0.13305617096952668,1.1717580362479632e-05,0.00544724951995657,-0.003105693323359053,3.1482059346122175e-06,-1.6253239489825972e-05,-0.000818447860701552,-0.0001372360973969273,-5.276972509649373e-06,0.00027760366151779136,-9.396618801149627e-05,-0.005119702222325718,-0.00020019118155965667,0.00024030105885240475,0.02180329005453359,-0.015316971089877614,0.0002532754123349421,-0.0006613871421373706,0.013297192038741431,-0.006019131521138827,860731,TYLER TECHNOLOGIES INC,7/23/2015
2854,-0.0787039955542728,0.0002552443379890174,0.03204031496716274,-0.005514982737263601,9.178416955731087e-06,0.0029422894081982853,0.001094013738660823,-0.0010266996295629097,-0.03578855403307605,0.01571571345077217,-0.053075166923403465,-0.0013227319896414874,-0.0008938424869217558,0.0006360831107937368,-0.00034953445794758093,0.0018045411809022292,-0.0014765009075685658,3.302089000571553e-05,0.0005858840762244407,-0.0011531114748180894,0.00010239409882703545,-0.010711104348501886,-0.00041882682668237204,-7.86040380837387e-06,0.0664334497741542,-0.1687705619804431,-0.00038017632857657456,-0.016483766019514165,-0.009320857246195384,-0.00850982548235711,877212,ZEBRA TECHNOLOGIES CORP,8/11/2015
2866,-0.0055791927448514645,0.14264539268879323,0.011189555944577914,0.0008375891603114983,0.0097369476777242,0.0005062301849535959,-0.001296295986765134,0.0028168619661500635,-0.0072622572510127785,-0.00440414193507592,0.0004860613579769991,-9.351552786813775e-05,-0.002923978375487037,-0.08365847831824746,-2.4777904833458773e-05,0.00012792086339927664,0.02011822840844241,-0.006840889794244586,4.1532328370054924e-05,-0.002348826526806867,0.05990040373778666,-0.0027220022368894684,-0.00010643604263440752,-0.0004322727042640676,0.005556563014843965,-0.03316929992883136,-0.00624079916896763,-0.011282815098869949,0.01261264821555136,0.002636942732418109,883241,SYNOPSYS INC,8/19/2015
2896,-0.03587874163387417,0.0009270890878651522,0.026961749451761472,-0.0031813273740308565,-1.5087837318032038e-05,-0.003209702358778909,0.0031203320083400803,0.00200989453674949,-0.042145952113793364,0.02912442916156134,0.0024348509228406777,-0.000602232685895017,0.000452048233516303,0.0022821315706473668,-0.00015934205653116528,0.0008226350687955931,-0.0004363883634720116,4.365083952514773e-05,0.00026708661040927975,-0.0006910297131824842,-6.559134980766041e-05,-0.03291726549390908,-0.0012871346783026494,0.000817854637380532,0.04482075382121243,-0.1544472398279686,-0.00025609312677313684,-0.208619007737784,0.03341457992123315,0.055557170669456854,8858,AVNET INC,8/5/2015
2915,-0.045070637679701875,0.0003928149912638561,0.039332108672246034,0.0026430787408748204,2.1192745402229795e-05,-0.0018168401597143883,-0.00023049747888647044,-0.0022074007134549466,-0.0531314151015544,0.011878343154538715,-0.012146346959566685,-0.0007565821523220048,-0.00014898299304142953,0.0011106527668822345,-0.00020016443637684098,0.0010333887265794634,0.006252156134379091,-0.05848630415541357,0.0003355124315589466,-0.0010110765722711158,-0.0003072562522284236,-0.04128241876618571,-0.0016142298578234536,-0.0009324603690373068,0.07257940036547332,-0.19581844094525463,0.00020204872053786478,0.014185927787203848,0.023108057224489734,0.019534862219113044,895419,CREE INC,8/11/2015
2922,-0.06006152642768919,7.225766925344228e-05,0.02964814331944607,-0.002850329777210538,7.516397725233517e-06,0.004136975749036427,-0.0019826370839854507,0.004506852765786184,-0.03819595909050671,-0.000258221494829947,0.001874578781598632,0.04051521588972701,-8.841853200272115e-05,0.00024261989158260155,-0.0002667408806320371,0.001377102865786191,0.0030472993977930817,-0.024500058565385948,0.0004471068041704537,9.522086172074704e-06,0.00019292810679738393,-0.027950184682300507,-0.0010929113165918764,-0.0012597390479461429,0.07222469760433911,-0.07101323540558903,0.0003261750354406972,-0.042123758902148215,0.0932211974152308,-0.001003328348523603,898293,JABIL CIRCUIT INC,9/24/2015
2931,-0.03176339525860674,-0.0002956482890492675,0.026843664663503748,-0.0058873384705361385,-3.463646399768577e-05,0.002973496384203552,0.09489054452401158,0.0013984867864484018,-0.037414675861834605,0.008887256090054774,-0.010998461756807847,-0.0005338006437558531,-0.014983507472723548,-0.0007206890533500384,-0.0001410652796735823,0.0007282775720059193,0.010470585515421604,-0.061550126602494815,0.00023645136892710487,-0.07205173388713754,0.0005024268072411236,0.0018724732011455947,7.321766116425532e-05,0.031785434066204765,0.03742986856035014,-0.07281898459136818,0.00034561621777914447,-0.04689703321604118,0.004504400087033028,-0.012738747642340103,910638,3D SYSTEMS CORP,8/6/2015
2969,-0.005996665783780681,-0.0011582249534342341,0.008715947837003817,-0.001644437939998721,0.028510001849831393,-0.0006248866318718419,0.013502740067997487,0.0013833799740288004,-0.014445926528788863,0.0015635868213915293,-0.024642740310679083,0.01324187460067868,-0.015050714326931842,-0.003139955964375215,-2.663195571540196e-05,0.00013749276995063685,0.0736091400896909,-0.0006488918847640979,4.464005884852838e-05,-0.0012607654755088364,0.012747983566126088,-0.004301437659728613,-0.00016819530709250913,0.03233939243265983,0.010881422370253403,-0.003092631091379298,-0.010747534490341928,-0.008787129296766501,0.0017865488785063488,0.018457576997409367,936395,CIENA CORP,9/3/2015
3000,-0.02542545417960491,-0.0019832497468551843,0.037456117217265335,0.0008436964639622705,8.370264572545347e-05,-0.0003912662755342583,0.03164342026448881,0.13215179919254563,-0.024336828958712774,0.006154185093017831,0.0004388180162406575,0.048658099484461946,-0.00781517393903657,-0.004694560183001381,-0.0001129176769508595,0.0005829599728339189,0.018071799306977294,-0.07275724784921833,0.0001892708067703172,-0.003258244328371381,-0.0007851514652497049,-0.10676488726651978,-0.004174732826796885,-0.0017185599573648852,0.015956328686876815,0.00015778728063640168,-0.0004916690559757871,-0.005101572359731792,0.02361636566792182,0.029703603890213405,1009626,BROCADE COMMUNICATIONS SYSTEMS INC,11/23/2015
3013,0.0015715983654496118,0.0003849705647874603,0.0358884904259608,-0.0019865708728825674,-1.0309707801717203e-05,-0.0007947219596223146,-0.0014520058198666808,0.21226084442571522,-0.04115690482255077,-0.00316862361588233,-2.759078371430441e-05,2.5846981915936922e-05,-0.0003777531131878615,0.0010771925529921651,6.9796682990500535e-06,-3.6033926236143806e-05,-0.0013278088128191748,0.0006671759139238687,-1.1699208535128782e-05,-0.0009524875239745583,4.348463224341355e-05,0.00966708305419562,0.16380238754971294,0.0003116543710675957,0.08061345286656098,2.9992496605730157e-05,-0.0716559999020323,-0.006898313725472826,-0.005406105743351936,-0.011754447111470587,1013462,ANSYS INC,11/5/2015
3057,-0.0031671791459531233,-0.00046393298282774856,0.04195612735982576,0.001375971762339446,4.6802578262267135e-05,0.0017356053975992015,0.2113300548519714,-0.0004916978403639712,-0.0275387970182822,0.11009375017034596,5.5678963827497425e-05,0.024222727818958078,0.008080160063629405,-0.0009913639453113664,-1.4065845554692504e-05,7.261772615122175e-05,-0.0021558350109336143,-0.05749264897154671,2.357694568231252e-05,-0.002590195877500421,-0.0003156168514608856,-0.04688715710877909,-0.0018333869772050528,0.00023881850301206434,0.0071032312673568665,-6.69480205865676e-05,0.00033048627254674164,0.0001998717415645956,0.0025965739843404473,-0.002820347340268424,1032220,MAXIMUS INC,11/17/2015
3061,-0.0020315948039690266,0.0006538997235269502,0.04619216172334337,-0.10137312820931654,-8.840755669863196e-06,-0.00037491834334045016,0.0048134785940315,-0.0047871730336786445,-0.07897720284665513,0.010498612731367691,3.486751032820111e-05,0.16240256596929423,-0.0012830005083805174,0.001600429341073976,-9.02257100892362e-06,4.658081792227468e-05,-0.001994769444853683,0.00021961734835163112,1.5123489431549533e-05,0.0017275390698454776,5.664613896218239e-05,0.0009186131075114758,3.591971474180214e-05,0.0007107551693523303,0.06592317355462797,2.928710648980604e-05,-0.00011429239752814053,0.01270672969325971,0.00910397290049099,-0.01194355793023367,103730,VISHAY INTERTECHNOLOGY INC,10/8/2015
3062,-0.0017590873323614273,0.001842877904288508,0.002525898743028792,-0.0006204141023068106,0.23883822920174266,-0.0006204715847495135,0.0017477150663549555,0.00113782952341328,-0.0030873180148206563,0.005268743136107579,3.0022012903890584e-05,0.002555947753255408,-0.0010503294118359662,-0.00348020558018871,-7.812330655759535e-06,4.033271131528096e-05,0.0009381576228328084,-0.02365593986470804,1.3094903879536765e-05,-0.005825753685022968,-0.0027820169290449343,-0.003133743617510731,0.0063523465162165895,-8.67779050978541e-05,0.0010276908063775111,3.971741830389174e-05,-0.002626375866811148,-0.0024418614683555826,0.0016707820562345537,0.00057157856808635,103730,VISHAY INTERTECHNOLOGY INC,11/3/2015
3072,-0.01853759265443986,0.056569991522737346,0.020855178920591903,0.001994522304034745,-0.0005127904069788797,0.00013734135075317284,-0.004503209818486911,-0.0005582362443320156,-0.03229471295411805,-0.0015749043023643814,0.0003201811638689315,0.060373652785028355,-0.001066586230567265,-0.1458117748871176,-8.232780755907794e-05,0.00042503368608090065,0.05722457870496697,-0.011149638248852104,0.00013799655622670406,-0.0023352914771289477,0.00466742027576961,-0.018212917314276808,0.002792692594718056,-0.00040810017809102587,0.022062127692835998,9.453057798858054e-05,0.0019195409607680792,-0.000439411149966488,0.03879144180573062,0.004564929884282153,1038074,SILICON LABORATORIES INC,10/28/2015
3087,-0.004405658202487894,0.0389823048228408,0.011514756011213809,0.001750075768021748,0.01830662367033922,-0.0001322345132613815,-0.0016316737846991118,0.000977474000526391,-0.014487093342070687,0.0029456219257267303,7.600056063939097e-05,0.020499935113249317,-0.0018162195676680033,-0.0713368456466184,-1.956608861931303e-05,0.00010101382527506869,0.023324495051770568,-0.024206032845957806,3.279636526642791e-05,-0.018341450866288814,0.22282540389385386,-0.001792852656896977,-7.010432954116862e-05,-0.00021176042492699918,0.0060324416329141,3.0468423818176165e-05,0.0004036152210056627,-0.005974298251912878,0.006355518662615721,0.0008442569601512448,1056696,MANHATTAN ASSOCIATES INC,10/20/2015
3096,-0.03893898403785478,0.0592734344030657,0.0294463616808363,0.0005598655310564565,0.00017253910166062104,-0.0014620562366065436,-0.001745673414225999,0.0006158217151160519,-0.07398899940427761,0.03458555138169792,0.0006715564948277215,0.013542441335948605,-0.010378865880089594,-0.04128278521902903,-0.00017293298240894932,0.000892800927626968,0.03209007001010414,-0.050397388461693386,0.00028986750331379133,0.0011114092766757145,-0.0016598502856233547,-0.0065711402468407445,0.08348746074202673,0.044334708196606294,0.03169823411224948,0.00028352822567682284,-0.0008361431306516703,-0.00017333239935575859,0.013955118854744365,0.0182623241987852,1062047,CONVERGYS CORP,11/4/2015
3115,-0.04324834248853145,-0.00041658161046404917,0.026267134438953767,-0.007385049949373924,-0.0008619724739874025,0.000618848884653775,0.002725624551031855,-0.00048223263531219654,-0.03714553406150242,-0.005169643880023756,0.0007471550798528785,0.11206013531089327,-0.023943940690354076,-0.0006419701665472279,-0.00019207139157802883,0.0009916067726510945,-0.00025778664502552906,-0.08080598236918998,0.000321946999115928,-0.0005300298980164884,0.00787017483976464,-0.036420383231413715,-0.001424113988535866,-0.002904686498863024,0.050683609035160004,0.00020605622347437508,-0.005208502513472028,0.008553057418378206,0.04646242947707775,0.05149792941374231,1078075,NETSCOUT SYSTEMS INC,10/29/2015
3130,-0.026906347374668644,0.0012794861484804632,0.018714275683542107,-0.005388339747997715,-0.0007913833816227432,-0.00028904564097133854,-0.0005540977345374884,0.002143385721482622,-0.014801359047327338,0.053039182923962425,0.0004644479804880712,0.03205202541118961,-0.012469223841194232,0.002523284878617599,-0.00011949451204759771,0.0006169141925173097,-0.001420751299724925,-0.04794803222985243,0.0002002947927251175,-0.0004570684365040864,0.007171540485561643,-0.0019433111135308211,-7.598757331222705e-05,0.13828768045868095,0.01742812858687861,0.00016091017610101954,4.1814859993855314e-05,-0.014869515966461681,0.022280049289222628,0.042377177959253984,1111928,IPG PHOTONICS CORP,10/27/2015
3158,-0.056762937027040335,-0.0002301744550652905,0.044267547480496244,0.0008521232970152025,-8.063614129253162e-06,-0.0009831599109598145,0.00039885061058245343,-0.0008998212932129846,-0.06871797650659923,-0.007722108841928819,0.0009796092883183418,0.10217248973229502,-0.0017565262761201864,-0.0005581190264094638,-0.0002520914254166106,0.0013014721386491704,0.0009743456148682694,3.803824352496149e-05,0.00042255162129526915,-0.0015827943157809704,1.118038916444317e-05,-0.001564393361016811,-6.117108803718102e-05,0.0036213091819180645,0.037553976182311946,0.0003575856855128283,-1.5464153452122546e-05,0.008857882389560331,-0.007889789285774844,0.2059914944283227,1169561,COMMVAULT SYSTEMS INC,10/27/2015
3206,-0.08749146647242222,0.00029868480885203517,0.03629869131027618,0.0019126391288993322,-1.5768516260021758e-05,-0.0007480033054454136,0.004609604033042738,-0.0001293436587865848,-0.05759193481884579,-0.011427997406581656,0.0015103564928872913,0.14351051562189643,-0.0007333302387909191,0.0007342275355539279,-0.00038856073434529473,0.0020060220972916184,-0.0007371353471685432,2.697931959804761e-05,0.0006512992974590329,0.0004419875916538497,9.602830314339336e-05,-0.0027840667666717872,-0.00010886289697290512,-8.371160957952225e-05,0.046384505334602866,0.0005139189413449012,5.2988668273481455e-05,-0.015137882362174337,-0.006210541685973993,-0.0062596994658302395,1262039,FORTINET INC,10/22/2015
3207,-0.0067734509754697435,0.018373456566691662,0.0004093450093290116,0.0009257744184945674,0.007727660616431979,-0.00011510397129529189,-8.449690468270214e-05,-0.0003279561149453213,-0.004719322949248574,-0.0003954538934605556,-0.008936569376901028,0.01822536022983388,-0.00025491910536088694,-0.02051231619477107,-3.008175758386638e-05,0.0001553030584530971,0.004267945444867507,-0.0027312382122776277,5.042256164590846e-05,-0.03821098626218236,0.0018068718664219854,-0.021642546014306353,-0.0008462693083339215,4.144556664596521e-05,-6.804055569754823e-05,0.00023239271969601073,-0.001237853985504221,0.0026411537439766076,0.002011526499744926,0.0010979743706073955,1262039,FORTINET INC,10/27/2015
3209,-0.048793684306372334,5.580172689372979e-05,0.03581503674517733,-0.009248250876098351,3.2868762725923305e-05,0.0002705996154508712,0.06434332662946571,-0.0022116069350883428,-0.04975495281146872,0.019908242851222353,0.000842712365330369,0.0748464944184409,0.0036200687297349736,0.0002433050731869111,-0.00021669896013770212,0.0011187514951267487,0.07506657371608008,-0.040540899053025777,0.00036322733622478644,0.002957080955032652,-0.0002815296592339515,-0.006130137280671786,-0.00023970132871968235,-0.001817007842626376,0.03478719792012992,0.0002532304387348216,-0.014085971690372573,-0.08450148318839701,0.015742009681934115,-0.004949742413498794,1265888,NEUSTAR INC,10/29/2015
3250,-0.057155355514364625,0.0017664526987337826,0.03893341943696582,-0.010611693539252232,-2.5692067365768495e-05,-0.0012448563331626447,0.0026315873511432836,-0.0025229464532761977,-0.05645446464176343,0.013900485624670448,0.0009862363831064584,0.09725706721884878,0.003089971875679828,0.004383126304800246,-0.00025383420584712795,0.0013104695893571936,-0.0032417027097415307,0.00010980533684039009,0.00042547284202009035,-0.007329016138572263,0.00015481258758388042,-0.030805467063861024,-0.0012045588946792223,0.00011173334509058176,0.03720346905164094,0.0003724293274022254,-0.000218099417542766,-0.007599471544188269,0.020076947086451937,-0.0031084945919981157,1280452,MONOLITHIC POWER SYSTEMS INC,10/26/2015
3290,-0.04048198231785364,-0.002068172357584012,0.013050850006821813,0.002505742657704388,8.445156027099664e-05,0.0020072607263523687,0.038895645884105934,-0.000128323618795846,-0.021057072884700243,-0.005357733120694048,0.0007001772332841346,0.03849952150669715,-0.07817405821134989,-0.004994000357560004,-0.00017978563408965764,0.0009281791053002875,0.023331479534844796,-0.042223413794846884,0.00030135380862175563,-0.00030703580571911723,-0.0006405085860151268,-0.0035168754162691824,-0.00013751726456098668,0.05815149988096587,0.009227125366903562,0.00012356813923891581,0.0010421482604463762,-0.05622060346556026,0.017214479831157113,0.014713527444656262,23082,COMPUTER SCIENCES CORP,11/4/2015
