,CIK,Company Name,Form Type,Date Filed,Filename
91086,1280452,MONOLITHIC POWER SYSTEMS INC,4,1/4/2013,edgar/data/1280452/0001280452-13-000008.txt
91087,1280452,MONOLITHIC POWER SYSTEMS INC,4,1/9/2013,edgar/data/1280452/0001280452-13-000012.txt
91088,1280452,MONOLITHIC POWER SYSTEMS INC,4,1/9/2013,edgar/data/1280452/0001280452-13-000013.txt
91089,1280452,MONOLITHIC POWER SYSTEMS INC,4,1/9/2013,edgar/data/1280452/0001280452-13-000014.txt
91090,1280452,MONOLITHIC POWER SYSTEMS INC,4,1/11/2013,edgar/data/1280452/0001280452-13-000017.txt
91091,1280452,MONOLITHIC POWER SYSTEMS INC,4,1/11/2013,edgar/data/1280452/0001280452-13-000018.txt
91092,1280452,MONOLITHIC POWER SYSTEMS INC,4,1/18/2013,edgar/data/1280452/0001280452-13-000021.txt
91093,1280452,MONOLITHIC POWER SYSTEMS INC,4,1/18/2013,edgar/data/1280452/0001280452-13-000022.txt
91094,1280452,MONOLITHIC POWER SYSTEMS INC,4,1/25/2013,edgar/data/1280452/0001280452-13-000024.txt
91095,1280452,MONOLITHIC POWER SYSTEMS INC,4,2/6/2013,edgar/data/1280452/0001280452-13-000032.txt
91096,1280452,MONOLITHIC POWER SYSTEMS INC,4,2/6/2013,edgar/data/1280452/0001280452-13-000033.txt
91097,1280452,MONOLITHIC POWER SYSTEMS INC,4,2/6/2013,edgar/data/1280452/0001280452-13-000034.txt
91098,1280452,MONOLITHIC POWER SYSTEMS INC,4,2/6/2013,edgar/data/1280452/0001280452-13-000035.txt
91099,1280452,MONOLITHIC POWER SYSTEMS INC,4,2/6/2013,edgar/data/1280452/0001280452-13-000036.txt
91100,1280452,MONOLITHIC POWER SYSTEMS INC,4,2/6/2013,edgar/data/1280452/0001280452-13-000037.txt
91101,1280452,MONOLITHIC POWER SYSTEMS INC,4,2/6/2013,edgar/data/1280452/0001280452-13-000038.txt
91102,1280452,MONOLITHIC POWER SYSTEMS INC,4,2/8/2013,edgar/data/1280452/0001280452-13-000045.txt
91103,1280452,MONOLITHIC POWER SYSTEMS INC,4,2/8/2013,edgar/data/1280452/0001280452-13-000046.txt
91104,1280452,MONOLITHIC POWER SYSTEMS INC,4,2/8/2013,edgar/data/1280452/0001280452-13-000047.txt
91105,1280452,MONOLITHIC POWER SYSTEMS INC,4,2/8/2013,edgar/data/1280452/0001280452-13-000048.txt
91106,1280452,MONOLITHIC POWER SYSTEMS INC,4,2/8/2013,edgar/data/1280452/0001280452-13-000049.txt
91107,1280452,MONOLITHIC POWER SYSTEMS INC,4,2/8/2013,edgar/data/1280452/0001280452-13-000050.txt
91108,1280452,MONOLITHIC POWER SYSTEMS INC,4,2/11/2013,edgar/data/1280452/0001280452-13-000061.txt
91109,1280452,MONOLITHIC POWER SYSTEMS INC,4,2/11/2013,edgar/data/1280452/0001280452-13-000062.txt
91110,1280452,MONOLITHIC POWER SYSTEMS INC,4,2/11/2013,edgar/data/1280452/0001280452-13-000063.txt
91111,1280452,MONOLITHIC POWER SYSTEMS INC,4,2/11/2013,edgar/data/1280452/0001280452-13-000064.txt
91112,1280452,MONOLITHIC POWER SYSTEMS INC,4,2/11/2013,edgar/data/1280452/0001280452-13-000065.txt
91113,1280452,MONOLITHIC POWER SYSTEMS INC,4,2/11/2013,edgar/data/1280452/0001280452-13-000066.txt
91114,1280452,MONOLITHIC POWER SYSTEMS INC,4,2/11/2013,edgar/data/1280452/0001280452-13-000067.txt
91115,1280452,MONOLITHIC POWER SYSTEMS INC,4,2/11/2013,edgar/data/1280452/0001280452-13-000068.txt
91116,1280452,MONOLITHIC POWER SYSTEMS INC,4,2/11/2013,edgar/data/1280452/0001280452-13-000069.txt
91117,1280452,MONOLITHIC POWER SYSTEMS INC,4,2/11/2013,edgar/data/1280452/0001280452-13-000070.txt
91118,1280452,MONOLITHIC POWER SYSTEMS INC,4,2/13/2013,edgar/data/1280452/0001280452-13-000084.txt
91119,1280452,MONOLITHIC POWER SYSTEMS INC,4,2/13/2013,edgar/data/1280452/0001280452-13-000085.txt
91120,1280452,MONOLITHIC POWER SYSTEMS INC,4,2/13/2013,edgar/data/1280452/0001280452-13-000086.txt
91121,1280452,MONOLITHIC POWER SYSTEMS INC,4,2/13/2013,edgar/data/1280452/0001280452-13-000087.txt
91122,1280452,MONOLITHIC POWER SYSTEMS INC,4,2/13/2013,edgar/data/1280452/0001280452-13-000088.txt
91123,1280452,MONOLITHIC POWER SYSTEMS INC,4,2/13/2013,edgar/data/1280452/0001280452-13-000089.txt
91124,1280452,MONOLITHIC POWER SYSTEMS INC,4,2/13/2013,edgar/data/1280452/0001280452-13-000090.txt
91125,1280452,MONOLITHIC POWER SYSTEMS INC,4,2/13/2013,edgar/data/1280452/0001280452-13-000091.txt
91126,1280452,MONOLITHIC POWER SYSTEMS INC,4,2/13/2013,edgar/data/1280452/0001280452-13-000092.txt
91127,1280452,MONOLITHIC POWER SYSTEMS INC,4,2/13/2013,edgar/data/1280452/0001280452-13-000093.txt
91128,1280452,MONOLITHIC POWER SYSTEMS INC,4,2/20/2013,edgar/data/1280452/0001280452-13-000096.txt
91129,1280452,MONOLITHIC POWER SYSTEMS INC,4,2/20/2013,edgar/data/1280452/0001280452-13-000097.txt
91130,1280452,MONOLITHIC POWER SYSTEMS INC,4,2/22/2013,edgar/data/1280452/0001280452-13-000100.txt
91131,1280452,MONOLITHIC POWER SYSTEMS INC,4,2/22/2013,edgar/data/1280452/0001280452-13-000101.txt
91132,1280452,MONOLITHIC POWER SYSTEMS INC,4,2/25/2013,edgar/data/1280452/0001280452-13-000103.txt
91133,1280452,MONOLITHIC POWER SYSTEMS INC,4,3/1/2013,edgar/data/1280452/0001280452-13-000105.txt
91134,1280452,MONOLITHIC POWER SYSTEMS INC,4,3/4/2013,edgar/data/1280452/0001280452-13-000116.txt
91135,1280452,MONOLITHIC POWER SYSTEMS INC,4,3/4/2013,edgar/data/1280452/0001280452-13-000117.txt
91136,1280452,MONOLITHIC POWER SYSTEMS INC,4,3/4/2013,edgar/data/1280452/0001280452-13-000118.txt
91137,1280452,MONOLITHIC POWER SYSTEMS INC,4,3/4/2013,edgar/data/1280452/0001280452-13-000119.txt
91138,1280452,MONOLITHIC POWER SYSTEMS INC,4,3/4/2013,edgar/data/1280452/0001280452-13-000120.txt
91139,1280452,MONOLITHIC POWER SYSTEMS INC,4,3/4/2013,edgar/data/1280452/0001280452-13-000121.txt
91140,1280452,MONOLITHIC POWER SYSTEMS INC,4,3/4/2013,edgar/data/1280452/0001280452-13-000122.txt
91141,1280452,MONOLITHIC POWER SYSTEMS INC,4,3/4/2013,edgar/data/1280452/0001280452-13-000123.txt
91142,1280452,MONOLITHIC POWER SYSTEMS INC,4,3/4/2013,edgar/data/1280452/0001280452-13-000124.txt
91143,1280452,MONOLITHIC POWER SYSTEMS INC,4,3/4/2013,edgar/data/1280452/0001280452-13-000125.txt
91144,1280452,MONOLITHIC POWER SYSTEMS INC,4,3/5/2013,edgar/data/1280452/0001280452-13-000127.txt
91145,1280452,MONOLITHIC POWER SYSTEMS INC,4,3/18/2013,edgar/data/1280452/0001280452-13-000129.txt
91146,1280452,MONOLITHIC POWER SYSTEMS INC,4,3/21/2013,edgar/data/1280452/0001280452-13-000131.txt
91147,1280452,MONOLITHIC POWER SYSTEMS INC,8-K,2/6/2013,edgar/data/1280452/0001437749-13-001171.txt
91148,1280452,MONOLITHIC POWER SYSTEMS INC,8-K,2/6/2013,edgar/data/1280452/0001437749-13-001183.txt
91149,1280452,MONOLITHIC POWER SYSTEMS INC,S-8,3/8/2013,edgar/data/1280452/0001437749-13-002500.txt
91150,1280452,MONOLITHIC POWER SYSTEMS INC,SC 13G/A,1/31/2013,edgar/data/1280452/0000812295-13-000029.txt
91151,1280452,MONOLITHIC POWER SYSTEMS INC,SC 13G/A,2/4/2013,edgar/data/1280452/0001144204-13-005744.txt
91152,1280452,MONOLITHIC POWER SYSTEMS INC,SC 13G/A,2/5/2013,edgar/data/1280452/0001086364-13-002338.txt
91153,1280452,MONOLITHIC POWER SYSTEMS INC,SC 13G/A,2/7/2013,edgar/data/1280452/0000912938-13-000047.txt
91154,1280452,MONOLITHIC POWER SYSTEMS INC,SC 13G/A,2/12/2013,edgar/data/1280452/0000932471-13-003920.txt
91155,1280452,MONOLITHIC POWER SYSTEMS INC,SC 13G/A,2/14/2013,edgar/data/1280452/0000315066-13-002658.txt
91156,1280452,MONOLITHIC POWER SYSTEMS INC,SC 13G/A,2/14/2013,edgar/data/1280452/0001193125-13-056042.txt
91157,1280452,MONOLITHIC POWER SYSTEMS INC,SC 13G/A,2/14/2013,edgar/data/1280452/0001193125-13-059082.txt
217989,23082,COMPUTER SCIENCES CORP,10-Q,2/6/2013,edgar/data/23082/0000023082-13-000007.txt
217990,23082,COMPUTER SCIENCES CORP,4,1/14/2013,edgar/data/23082/0001225208-13-001399.txt
217991,23082,COMPUTER SCIENCES CORP,4,2/12/2013,edgar/data/23082/0001225208-13-003750.txt
217992,23082,COMPUTER SCIENCES CORP,4,2/12/2013,edgar/data/23082/0001225208-13-003751.txt
217993,23082,COMPUTER SCIENCES CORP,4,2/20/2013,edgar/data/23082/0001225208-13-004694.txt
217994,23082,COMPUTER SCIENCES CORP,4,3/5/2013,edgar/data/23082/0001225208-13-006565.txt
217995,23082,COMPUTER SCIENCES CORP,8-K,2/5/2013,edgar/data/23082/0000023082-13-000004.txt
217996,23082,COMPUTER SCIENCES CORP,8-K,2/6/2013,edgar/data/23082/0000023082-13-000009.txt
217997,23082,COMPUTER SCIENCES CORP,SC 13G/A,2/11/2013,edgar/data/23082/0000932471-13-002186.txt
217998,23082,COMPUTER SCIENCES CORP,SC 13G/A,2/12/2013,edgar/data/23082/0000080255-13-000398.txt
217999,23082,COMPUTER SCIENCES CORP,SC 13G/A,2/13/2013,edgar/data/23082/0001193125-13-055097.txt
218000,23082,COMPUTER SCIENCES CORP,SC 13G,1/30/2013,edgar/data/23082/0001086364-13-001156.txt
218389,2488,ADVANCED MICRO DEVICES INC,10-K,2/21/2013,edgar/data/2488/0001193125-13-069422.txt
218390,2488,ADVANCED MICRO DEVICES INC,3,2/26/2013,edgar/data/2488/0000002488-13-000007.txt
218391,2488,ADVANCED MICRO DEVICES INC,4,1/2/2013,edgar/data/2488/0001232406-13-000001.txt
218392,2488,ADVANCED MICRO DEVICES INC,4,1/14/2013,edgar/data/2488/0001403694-13-000001.txt
218393,2488,ADVANCED MICRO DEVICES INC,4,1/17/2013,edgar/data/2488/0000002488-13-000001.txt
218394,2488,ADVANCED MICRO DEVICES INC,4,1/17/2013,edgar/data/2488/0000002488-13-000002.txt
218395,2488,ADVANCED MICRO DEVICES INC,4,1/17/2013,edgar/data/2488/0001273666-13-000001.txt
218396,2488,ADVANCED MICRO DEVICES INC,4,1/17/2013,edgar/data/2488/0001555802-13-000001.txt
218397,2488,ADVANCED MICRO DEVICES INC,4,1/17/2013,edgar/data/2488/0001558880-13-000001.txt
218398,2488,ADVANCED MICRO DEVICES INC,4,2/1/2013,edgar/data/2488/0001232406-13-000002.txt
218399,2488,ADVANCED MICRO DEVICES INC,4,2/12/2013,edgar/data/2488/0000002488-13-000003.txt
218400,2488,ADVANCED MICRO DEVICES INC,4,2/26/2013,edgar/data/2488/0000002488-13-000008.txt
218401,2488,ADVANCED MICRO DEVICES INC,4,2/26/2013,edgar/data/2488/0000002488-13-000009.txt
218402,2488,ADVANCED MICRO DEVICES INC,4,3/4/2013,edgar/data/2488/0001232406-13-000003.txt
218403,2488,ADVANCED MICRO DEVICES INC,8-K,1/2/2013,edgar/data/2488/0001193125-13-001042.txt
218404,2488,ADVANCED MICRO DEVICES INC,8-K,1/22/2013,edgar/data/2488/0001193125-13-019330.txt
218405,2488,ADVANCED MICRO DEVICES INC,8-K,2/12/2013,edgar/data/2488/0001193125-13-052006.txt
218406,2488,ADVANCED MICRO DEVICES INC,8-K,2/26/2013,edgar/data/2488/0001193125-13-077035.txt
218407,2488,ADVANCED MICRO DEVICES INC,8-K,3/12/2013,edgar/data/2488/0001193125-13-102285.txt
218408,2488,ADVANCED MICRO DEVICES INC,8-K,3/26/2013,edgar/data/2488/0001193125-13-126831.txt
218409,2488,ADVANCED MICRO DEVICES INC,CT ORDER,3/7/2013,edgar/data/2488/9999999997-13-002078.txt
218410,2488,ADVANCED MICRO DEVICES INC,DEF 14A,3/25/2013,edgar/data/2488/0001193125-13-124372.txt
218411,2488,ADVANCED MICRO DEVICES INC,NO ACT,1/10/2013,edgar/data/2488/9999999997-13-000504.txt
218412,2488,ADVANCED MICRO DEVICES INC,SC 13G/A,2/22/2013,edgar/data/2488/0000932471-13-005361.txt
218413,2488,ADVANCED MICRO DEVICES INC,SC 13G,2/13/2013,edgar/data/2488/0000932471-13-004374.txt
220702,310568,MICROSEMI CORP,10-Q/A,2/22/2013,edgar/data/310568/0000310568-13-000055.txt
220703,310568,MICROSEMI CORP,10-Q,1/30/2013,edgar/data/310568/0000310568-13-000008.txt
220704,310568,MICROSEMI CORP,3,2/14/2013,edgar/data/310568/0000310568-13-000028.txt
220705,310568,MICROSEMI CORP,4,2/7/2013,edgar/data/310568/0000310568-13-000014.txt
220706,310568,MICROSEMI CORP,4,2/14/2013,edgar/data/310568/0000310568-13-000029.txt
220707,310568,MICROSEMI CORP,4,2/14/2013,edgar/data/310568/0000310568-13-000030.txt
220708,310568,MICROSEMI CORP,4,2/14/2013,edgar/data/310568/0000310568-13-000031.txt
220709,310568,MICROSEMI CORP,4,2/14/2013,edgar/data/310568/0000310568-13-000032.txt
220710,310568,MICROSEMI CORP,4,2/14/2013,edgar/data/310568/0000310568-13-000033.txt
220711,310568,MICROSEMI CORP,4,2/14/2013,edgar/data/310568/0000310568-13-000034.txt
220712,310568,MICROSEMI CORP,4,2/14/2013,edgar/data/310568/0000310568-13-000035.txt
220713,310568,MICROSEMI CORP,4,2/21/2013,edgar/data/310568/0000310568-13-000049.txt
220714,310568,MICROSEMI CORP,4,2/21/2013,edgar/data/310568/0000310568-13-000050.txt
220715,310568,MICROSEMI CORP,4,3/13/2013,edgar/data/310568/0000310568-13-000064.txt
220716,310568,MICROSEMI CORP,4,3/13/2013,edgar/data/310568/0000310568-13-000065.txt
220717,310568,MICROSEMI CORP,4,3/21/2013,edgar/data/310568/0000310568-13-000068.txt
220718,310568,MICROSEMI CORP,8-K,1/24/2013,edgar/data/310568/0000310568-13-000003.txt
220719,310568,MICROSEMI CORP,8-K,2/14/2013,edgar/data/310568/0000310568-13-000036.txt
220720,310568,MICROSEMI CORP,8-K,2/22/2013,edgar/data/310568/0000310568-13-000056.txt
220721,310568,MICROSEMI CORP,CORRESP,3/8/2013,edgar/data/310568/0000310568-13-000059.txt
220722,310568,MICROSEMI CORP,SC 13G/A,2/1/2013,edgar/data/310568/0001086364-13-001932.txt
220723,310568,MICROSEMI CORP,SC 13G/A,2/5/2013,edgar/data/310568/0000914208-13-000106.txt
220724,310568,MICROSEMI CORP,SC 13G/A,2/12/2013,edgar/data/310568/0000932471-13-003771.txt
220725,310568,MICROSEMI CORP,SC 13G/A,2/13/2013,edgar/data/310568/0001193125-13-055134.txt
220726,310568,MICROSEMI CORP,SC 13G/A,2/14/2013,edgar/data/310568/0000902219-13-000316.txt
220727,310568,MICROSEMI CORP,UPLOAD,2/27/2013,edgar/data/310568/0000000000-13-010948.txt
220728,310568,MICROSEMI CORP,UPLOAD,3/15/2013,edgar/data/310568/0000000000-13-014092.txt
226324,353394,SCIENCE APPLICATIONS INTERNATIONAL CORP,10-K,3/27/2013,edgar/data/353394/0001193125-13-127240.txt
226325,353394,SCIENCE APPLICATIONS INTERNATIONAL CORP,8-K,3/26/2013,edgar/data/353394/0001193125-13-126778.txt
237082,701811,MENTOR GRAPHICS CORP,10-K,3/15/2013,edgar/data/701811/0000701811-13-000003.txt
237083,701811,MENTOR GRAPHICS CORP,4,2/8/2013,edgar/data/701811/0001504094-13-000001.txt
237084,701811,MENTOR GRAPHICS CORP,4,3/5/2013,edgar/data/701811/0001504094-13-000002.txt
237085,701811,MENTOR GRAPHICS CORP,4,3/29/2013,edgar/data/701811/0001504094-13-000003.txt
237086,701811,MENTOR GRAPHICS CORP,8-K,2/28/2013,edgar/data/701811/0001157523-13-001138.txt
237087,701811,MENTOR GRAPHICS CORP,8-K,3/7/2013,edgar/data/701811/0001157523-13-001293.txt
237088,701811,MENTOR GRAPHICS CORP,SC 13G/A,2/5/2013,edgar/data/701811/0001086364-13-002328.txt
237089,701811,MENTOR GRAPHICS CORP,SC 13G/A,2/14/2013,edgar/data/701811/0000315066-13-002654.txt
237090,701811,MENTOR GRAPHICS CORP,SC 13G,2/13/2013,edgar/data/701811/0000806260-13-000009.txt
237586,703361,INTEGRATED DEVICE TECHNOLOGY INC,10-Q,2/7/2013,edgar/data/703361/0000703361-13-000011.txt
237587,703361,INTEGRATED DEVICE TECHNOLOGY INC,4,2/20/2013,edgar/data/703361/0001230186-13-000001.txt
237588,703361,INTEGRATED DEVICE TECHNOLOGY INC,8-K,1/15/2013,edgar/data/703361/0000703361-13-000004.txt
237589,703361,INTEGRATED DEVICE TECHNOLOGY INC,8-K,1/28/2013,edgar/data/703361/0000703361-13-000008.txt
237590,703361,INTEGRATED DEVICE TECHNOLOGY INC,SC 13G/A,2/8/2013,edgar/data/703361/0001086364-13-003310.txt
237591,703361,INTEGRATED DEVICE TECHNOLOGY INC,SC 13G/A,2/11/2013,edgar/data/703361/0000932471-13-002602.txt
237592,703361,INTEGRATED DEVICE TECHNOLOGY INC,SC 13G/A,2/15/2013,edgar/data/703361/0001085256-13-000038.txt
237593,703361,INTEGRATED DEVICE TECHNOLOGY INC,SC 13G/A,2/15/2013,edgar/data/703361/0001140361-13-007631.txt
237594,703361,INTEGRATED DEVICE TECHNOLOGY INC,SC 13G,2/14/2013,edgar/data/703361/0000315066-13-002552.txt
237595,703361,INTEGRATED DEVICE TECHNOLOGY INC,SC 13G,2/14/2013,edgar/data/703361/0001085256-13-000006.txt
238615,70866,NCR CORP,10-K/A,2/14/2013,edgar/data/70866/0000070866-13-000006.txt
238616,70866,NCR CORP,10-K,3/4/2013,edgar/data/70866/0000070866-13-000009.txt
238617,70866,NCR CORP,4/A,1/11/2013,edgar/data/70866/0001181431-13-002951.txt
238618,70866,NCR CORP,4,1/3/2013,edgar/data/70866/0001181431-13-000919.txt
238619,70866,NCR CORP,4,1/3/2013,edgar/data/70866/0001181431-13-000920.txt
238620,70866,NCR CORP,4,1/3/2013,edgar/data/70866/0001181431-13-000922.txt
238621,70866,NCR CORP,4,1/3/2013,edgar/data/70866/0001181431-13-000924.txt
238622,70866,NCR CORP,4,1/3/2013,edgar/data/70866/0001181431-13-000925.txt
238623,70866,NCR CORP,4,1/3/2013,edgar/data/70866/0001181431-13-000926.txt
238624,70866,NCR CORP,4,1/3/2013,edgar/data/70866/0001181431-13-000927.txt
238625,70866,NCR CORP,4,1/3/2013,edgar/data/70866/0001181431-13-000928.txt
238626,70866,NCR CORP,4,1/3/2013,edgar/data/70866/0001181431-13-000929.txt
238627,70866,NCR CORP,4,1/3/2013,edgar/data/70866/0001181431-13-000930.txt
238628,70866,NCR CORP,4,1/3/2013,edgar/data/70866/0001181431-13-000931.txt
238629,70866,NCR CORP,4,1/4/2013,edgar/data/70866/0001181431-13-001547.txt
238630,70866,NCR CORP,4,1/4/2013,edgar/data/70866/0001181431-13-001548.txt
238631,70866,NCR CORP,4,1/8/2013,edgar/data/70866/0001181431-13-002267.txt
238632,70866,NCR CORP,4,1/17/2013,edgar/data/70866/0001181431-13-003634.txt
238633,70866,NCR CORP,4,2/11/2013,edgar/data/70866/0001181431-13-008217.txt
238634,70866,NCR CORP,4,2/11/2013,edgar/data/70866/0001181431-13-008218.txt
238635,70866,NCR CORP,4,2/11/2013,edgar/data/70866/0001181431-13-008219.txt
238636,70866,NCR CORP,4,2/11/2013,edgar/data/70866/0001181431-13-008220.txt
238637,70866,NCR CORP,4,2/11/2013,edgar/data/70866/0001181431-13-008221.txt
238638,70866,NCR CORP,4,2/11/2013,edgar/data/70866/0001181431-13-008222.txt
238639,70866,NCR CORP,4,2/21/2013,edgar/data/70866/0001181431-13-011170.txt
238640,70866,NCR CORP,4,2/27/2013,edgar/data/70866/0001181431-13-013059.txt
238641,70866,NCR CORP,4,2/27/2013,edgar/data/70866/0001181431-13-013061.txt
238642,70866,NCR CORP,4,2/27/2013,edgar/data/70866/0001181431-13-013062.txt
238643,70866,NCR CORP,4,2/27/2013,edgar/data/70866/0001181431-13-013063.txt
238644,70866,NCR CORP,4,2/27/2013,edgar/data/70866/0001181431-13-013064.txt
238645,70866,NCR CORP,4,2/27/2013,edgar/data/70866/0001181431-13-013065.txt
238646,70866,NCR CORP,4,2/27/2013,edgar/data/70866/0001181431-13-013066.txt
238647,70866,NCR CORP,8-K,2/7/2013,edgar/data/70866/0000070866-13-000004.txt
238648,70866,NCR CORP,8-K,2/7/2013,edgar/data/70866/0001193125-13-041434.txt
238649,70866,NCR CORP,8-K,3/26/2013,edgar/data/70866/0000070866-13-000015.txt
238650,70866,NCR CORP,ARS,3/11/2013,edgar/data/70866/9999999997-13-004030.txt
238651,70866,NCR CORP,CORRESP,3/26/2013,edgar/data/70866/0001193125-13-126857.txt
238652,70866,NCR CORP,CORRESP,3/26/2013,edgar/data/70866/0001193125-13-126865.txt
238653,70866,NCR CORP,DEF 14A,3/11/2013,edgar/data/70866/0001193125-13-100325.txt
238654,70866,NCR CORP,IRANNOTICE,3/4/2013,edgar/data/70866/0000070866-13-000010.txt
238655,70866,NCR CORP,NT 10-K,3/4/2013,edgar/data/70866/0000070866-13-000012.txt
238656,70866,NCR CORP,S-4,3/26/2013,edgar/data/70866/0001193125-13-126842.txt
238657,70866,NCR CORP,S-4,3/26/2013,edgar/data/70866/0001193125-13-126854.txt
238658,70866,NCR CORP,SC 13G/A,2/5/2013,edgar/data/70866/0001086364-13-002345.txt
238659,70866,NCR CORP,SC 13G/A,2/11/2013,edgar/data/70866/0000315066-13-000118.txt
238660,70866,NCR CORP,SC 13G/A,2/14/2013,edgar/data/70866/0000919574-13-001267.txt
238661,70866,NCR CORP,SC 13G/A,2/14/2013,edgar/data/70866/0000929638-13-000172.txt
238662,70866,NCR CORP,SC 13G,2/12/2013,edgar/data/70866/0000932471-13-004209.txt
238663,70866,NCR CORP,SC 13G,2/14/2013,edgar/data/70866/0000315066-13-002630.txt
239796,714603,DST SYSTEMS INC,10-K,3/1/2013,edgar/data/714603/0001047469-13-002015.txt
239797,714603,DST SYSTEMS INC,3/A,2/1/2013,edgar/data/714603/0001246360-13-000741.txt
239798,714603,DST SYSTEMS INC,3,2/25/2013,edgar/data/714603/0001246360-13-001573.txt
239799,714603,DST SYSTEMS INC,4/A,3/4/2013,edgar/data/714603/0001246360-13-001816.txt
239800,714603,DST SYSTEMS INC,4/A,3/4/2013,edgar/data/714603/0001246360-13-001826.txt
239801,714603,DST SYSTEMS INC,4/A,3/5/2013,edgar/data/714603/0001246360-13-001860.txt
239802,714603,DST SYSTEMS INC,4,1/3/2013,edgar/data/714603/0001246360-13-000184.txt
239803,714603,DST SYSTEMS INC,4,2/6/2013,edgar/data/714603/0001246360-13-000918.txt
239804,714603,DST SYSTEMS INC,4,2/13/2013,edgar/data/714603/0001246360-13-001239.txt
239805,714603,DST SYSTEMS INC,4,2/19/2013,edgar/data/714603/0001246360-13-001408.txt
239806,714603,DST SYSTEMS INC,4,2/25/2013,edgar/data/714603/0001246360-13-001614.txt
239807,714603,DST SYSTEMS INC,4,2/25/2013,edgar/data/714603/0001246360-13-001617.txt
239808,714603,DST SYSTEMS INC,4,2/25/2013,edgar/data/714603/0001246360-13-001618.txt
239809,714603,DST SYSTEMS INC,4,2/25/2013,edgar/data/714603/0001246360-13-001619.txt
239810,714603,DST SYSTEMS INC,4,2/25/2013,edgar/data/714603/0001246360-13-001620.txt
239811,714603,DST SYSTEMS INC,4,2/25/2013,edgar/data/714603/0001246360-13-001621.txt
239812,714603,DST SYSTEMS INC,4,2/25/2013,edgar/data/714603/0001246360-13-001622.txt
239813,714603,DST SYSTEMS INC,4,2/25/2013,edgar/data/714603/0001246360-13-001623.txt
239814,714603,DST SYSTEMS INC,4,2/25/2013,edgar/data/714603/0001246360-13-001624.txt
239815,714603,DST SYSTEMS INC,4,2/25/2013,edgar/data/714603/0001246360-13-001625.txt
239816,714603,DST SYSTEMS INC,4,3/4/2013,edgar/data/714603/0001246360-13-001831.txt
239817,714603,DST SYSTEMS INC,4,3/5/2013,edgar/data/714603/0001246360-13-001863.txt
239818,714603,DST SYSTEMS INC,4,3/6/2013,edgar/data/714603/0001246360-13-001928.txt
239819,714603,DST SYSTEMS INC,4,3/11/2013,edgar/data/714603/0001246360-13-001999.txt
239820,714603,DST SYSTEMS INC,4,3/11/2013,edgar/data/714603/0001246360-13-002000.txt
239821,714603,DST SYSTEMS INC,4,3/11/2013,edgar/data/714603/0001246360-13-002001.txt
239822,714603,DST SYSTEMS INC,4,3/11/2013,edgar/data/714603/0001246360-13-002002.txt
239823,714603,DST SYSTEMS INC,4,3/11/2013,edgar/data/714603/0001246360-13-002003.txt
239824,714603,DST SYSTEMS INC,4,3/11/2013,edgar/data/714603/0001246360-13-002004.txt
239825,714603,DST SYSTEMS INC,4,3/11/2013,edgar/data/714603/0001246360-13-002005.txt
239826,714603,DST SYSTEMS INC,4,3/11/2013,edgar/data/714603/0001246360-13-002006.txt
239827,714603,DST SYSTEMS INC,4,3/18/2013,edgar/data/714603/0001246360-13-002115.txt
239828,714603,DST SYSTEMS INC,4,3/18/2013,edgar/data/714603/0001246360-13-002116.txt
239829,714603,DST SYSTEMS INC,4,3/19/2013,edgar/data/714603/0001246360-13-002147.txt
239830,714603,DST SYSTEMS INC,4,3/19/2013,edgar/data/714603/0001246360-13-002148.txt
239831,714603,DST SYSTEMS INC,4,3/19/2013,edgar/data/714603/0001246360-13-002149.txt
239832,714603,DST SYSTEMS INC,4,3/19/2013,edgar/data/714603/0001246360-13-002150.txt
239833,714603,DST SYSTEMS INC,4,3/19/2013,edgar/data/714603/0001246360-13-002152.txt
239834,714603,DST SYSTEMS INC,4,3/19/2013,edgar/data/714603/0001246360-13-002153.txt
239835,714603,DST SYSTEMS INC,4,3/19/2013,edgar/data/714603/0001246360-13-002154.txt
239836,714603,DST SYSTEMS INC,4,3/19/2013,edgar/data/714603/0001246360-13-002155.txt
239837,714603,DST SYSTEMS INC,5,2/12/2013,edgar/data/714603/0000786035-13-000001.txt
239838,714603,DST SYSTEMS INC,5,2/12/2013,edgar/data/714603/0000799195-13-000002.txt
239839,714603,DST SYSTEMS INC,5,2/12/2013,edgar/data/714603/0001246360-13-001094.txt
239840,714603,DST SYSTEMS INC,5,2/12/2013,edgar/data/714603/0001246360-13-001097.txt
239841,714603,DST SYSTEMS INC,5,2/13/2013,edgar/data/714603/0001246360-13-001203.txt
239842,714603,DST SYSTEMS INC,8-K,1/23/2013,edgar/data/714603/0001341004-13-000099.txt
239843,714603,DST SYSTEMS INC,8-K,1/29/2013,edgar/data/714603/0001104659-13-005612.txt
239844,714603,DST SYSTEMS INC,8-K,1/31/2013,edgar/data/714603/0001144204-13-004936.txt
239845,714603,DST SYSTEMS INC,DEF 14A,3/19/2013,edgar/data/714603/0001047469-13-003066.txt
239846,714603,DST SYSTEMS INC,DEFA14A,1/23/2013,edgar/data/714603/0001341004-13-000100.txt
239847,714603,DST SYSTEMS INC,DEFA14A,1/31/2013,edgar/data/714603/0001144204-13-004937.txt
239848,714603,DST SYSTEMS INC,SC 13D/A,1/28/2013,edgar/data/714603/0001144204-13-004119.txt
