Date,TKR,LII,EME,FCN,GWR,OSK,OA,JOY,CSL,CLC,CW,DCI,DY,ESL,GATX,GGG,HUBB,IEX,KMT,LECO,ROL,TTC,HNI,MLHR,BEAV,CLH,GVA,AOS,KEX,MSA,NDSN,ODFL,AGCO,RBC,KBR,VMI,HII,WERN,WSO,ITT,MAN,CPRT,TEX,WAB,WWD,CAR,JBLU,TRN,LSTR,MSM,CEB,ACM,TDY,CR,DLX,ENS
2013-08-14,60.129992,68.709999,40.240002000000004,32.75,87.07,46.0,100.050003,52.59,68.059998,56.580002,41.529999,37.029999,26.610001,82.010002,44.869999,72.940002,109.339996,61.130001,44.220001,62.400002,25.159996,48.77,37.779999,28.52,71.68000500000001,53.200001,29.549999,42.299999,83.629997,53.099998,72.879997,45.43,57.040001000000004,67.019997,31.25,139.96000700000002,63.919998,23.9,91.309998,33.869999,68.839996,33.119999,30.940001000000002,58.82,42.0,28.9,6.36,39.740002000000004,54.669998,79.360001,69.040001,29.879998999999998,81.150002,61.080002,42.52,53.07
2013-08-15,59.199994,68.199997,39.150002,32.299999,86.480003,45.650002,98.360001,52.68,67.089996,55.18,40.509997999999996,36.27,26.120001000000002,79.849998,44.610001000000004,70.889999,106.550003,60.450001,43.57,61.389998999999996,24.689999,48.41,36.049999,27.450001,69.90001,52.810001,28.98,42.049999,82.550003,51.330002,70.050003,44.790001000000004,57.619999,65.779999,30.77,138.889999,63.240002000000004,23.549999,90.349998,33.57,66.75,32.560001,31.469998999999998,57.779999,40.720001,28.67,6.25,40.049999,54.330002,78.550003,67.400002,29.559998999999998,79.980003,58.799999,41.919998,52.080002
2013-08-16,58.940002,69.279999,39.27,32.66,87.33000200000001,45.75,98.41999799999999,52.259997999999996,66.970001,54.950001,40.950001,35.91,26.030001000000002,79.889999,44.91,71.559998,106.360001,60.23,43.689999,61.869999,24.670006,48.130001,35.880001,27.440001000000002,69.240001,52.849998,29.440001000000002,42.189999,83.190002,51.049999,70.339996,44.630001,56.240002000000004,65.599998,30.950001,137.71000700000002,63.470001,23.389999,89.970001,33.599998,67.32,32.450001,32.02,58.290001000000004,40.990002000000004,28.5,6.37,40.27,54.459998999999996,78.5,66.589996,29.73,80.309998,59.48,42.360001000000004,51.98
2013-08-19,57.959990000000005,68.190002,38.720001,32.700001,86.709999,45.57,98.720001,51.150002,66.989998,55.27,40.900002,35.939999,25.459999,79.68,44.580002,71.040001,105.57,60.029999,43.619999,61.529999,24.959999,47.990002000000004,35.57,26.91,69.079999,53.540001000000004,29.200001,41.52,83.050003,51.07,69.5,44.43,56.630001,65.620003,30.6,138.259995,63.5,23.5,89.029999,33.700001,66.440002,32.43,30.809998999999998,58.02,40.599998,27.93,6.22,40.189999,55.099998,78.489998,66.650002,29.18,79.339996,59.18,42.41,51.490002000000004
2013-08-20,58.029993999999995,69.209999,39.18,33.130001,88.110001,46.509997999999996,100.349998,51.959998999999996,67.5,56.07,41.549999,35.990002000000004,25.870001000000002,79.779999,45.189999,71.83000200000001,105.720001,60.290001000000004,43.68,61.77,25.199999,48.369999,36.349998,26.959999,69.120005,54.43,29.35,41.810001,84.349998,51.299999,69.949997,44.68,57.310001,65.720001,30.75,140.679993,63.959998999999996,23.67,90.050003,33.900002,67.199997,32.720001,31.360001,58.580002,40.939999,28.67,6.26,41.59,55.900002,79.07,67.260002,29.870001000000002,80.349998,59.650002,42.389998999999996,52.650002
2013-08-21,57.710001,68.910004,39.07,32.889998999999996,87.589996,45.869999,99.010002,50.610001000000004,67.040001,55.25,41.450001,36.009997999999996,25.700001,79.0,45.16,71.800003,104.739998,60.110001000000004,43.43,61.700001,24.959999,48.779999,35.709998999999996,26.959999,68.39001,54.869999,29.15,42.130001,83.379997,50.52,69.68,45.060001,56.580002,65.230003,30.1,139.399994,63.93,23.559998999999998,88.629997,33.799999,65.949997,32.540001000000004,30.43,58.880001,40.139998999999996,28.18,6.27,41.419998,56.299999,78.440002,66.5,30.190001000000002,79.5,59.599998,42.919998,52.07
2013-08-22,58.770002000000005,69.970001,39.66,33.700001,89.58000200000001,46.759997999999996,100.029999,52.48,68.190002,55.990002000000004,42.349998,36.48,26.49,79.959999,46.009997999999996,72.849998,105.260002,60.869999,44.599998,62.650002,25.210004,52.32,36.73,27.77,69.52999399999999,56.310001,29.99,42.98,84.25,51.43,71.370003,45.5,57.43,65.809998,30.66,141.96000700000002,65.209999,23.85,90.91999799999999,34.049999,67.08000200000001,32.970001,30.969998999999998,59.75,40.799999,28.77,6.35,42.959998999999996,56.799999,79.480003,68.010002,30.82,80.099998,60.669998,42.919998,53.25
2013-08-23,58.76,69.339996,39.41,34.470001,89.66999799999999,46.759997999999996,100.620003,52.450001,68.309998,55.84,42.349998,36.529999,26.379998999999998,80.290001,46.09,72.410004,105.199997,61.07,44.220001,62.540001000000004,25.219995,53.630001,36.509997999999996,27.6,69.300005,56.880001,29.559998999999998,42.900002,84.809998,51.700001,69.75,45.200001,57.43,66.150002,30.76,141.600006,65.349998,23.700001,89.940002,34.32,67.010002,32.709998999999996,30.82,59.52,40.599998,28.809998999999998,6.36,42.900002,56.759997999999996,78.970001,67.720001,30.74,80.650002,60.139998999999996,42.82,53.380001
2013-08-26,58.599998,69.129997,39.459998999999996,34.75,89.43,46.529999,101.57,52.869999,68.400002,55.849998,42.349998,36.91,26.84,80.589996,45.66,72.059998,104.959999,61.259997999999996,44.25,62.779999,25.270004999999998,53.639998999999996,36.43,27.52,69.70999499999999,57.16,29.889999,43.389998999999996,84.230003,50.990002000000004,69.269997,45.09,58.369999,65.959999,30.67,141.96000700000002,65.620003,23.68,90.32,34.290001000000004,66.93,32.75,30.99,59.360001000000004,40.41,28.57,6.37,43.330002,56.98,78.800003,68.879997,30.66,79.760002,60.02,42.799999,52.869999
2013-08-27,57.060001,67.970001,38.389998999999996,34.68,86.790001,45.240002000000004,97.970001,51.310001,66.900002,55.169998,41.880001,36.110001000000004,26.32,78.41999799999999,45.02,70.120003,102.620003,59.619999,42.919998,61.639998999999996,25.219995,52.830002,35.02,26.42,67.83,56.389998999999996,29.110001,42.16,82.239998,49.790001000000004,67.07,43.950001,57.299999,64.300003,29.82,137.919998,63.919998,23.379998999999998,87.339996,33.040001000000004,64.839996,32.150002,29.690001000000002,58.389998999999996,39.25,27.27,6.23,41.970001,56.73,77.41999799999999,66.269997,29.790001,77.800003,58.380001,40.990002000000004,51.240002000000004
2013-08-28,57.159997,68.43,38.330002,34.18,86.699997,45.66,98.059998,48.889998999999996,67.150002,54.849998,42.150002,35.599998,24.77,79.099998,45.27,70.620003,103.290001,60.189999,43.139998999999996,61.810001,25.14,52.73,34.959998999999996,26.33,67.589996,56.740002000000004,28.9,42.290001000000004,82.5,49.380001,67.889999,43.77,57.27,64.129997,29.690001000000002,136.46000700000002,64.220001,23.559998999999998,87.389999,33.110001000000004,65.400002,32.169998,29.879998999999998,58.759997999999996,39.189999,27.360001,6.22,42.419998,56.650002,77.019997,66.33000200000001,30.0,78.32,58.459998999999996,40.68,51.41
2013-08-29,57.139996999999994,69.5,38.5,34.5,87.379997,46.02,98.879997,49.18,67.300003,55.189999,42.290001000000004,35.91,25.700001,80.190002,45.529999,70.559998,103.389999,60.23,43.349998,63.009997999999996,25.23,53.490002000000004,35.330002,26.5,68.839995,56.849998,29.15,42.59,82.050003,50.16,67.470001,43.880001,57.099998,64.540001,30.450001,137.5,64.610001,23.440001000000002,91.739998,33.540001000000004,65.980003,32.200001,29.309998999999998,59.360001000000004,39.580002,27.299999,6.19,42.799999,55.889998999999996,77.040001,66.989998,30.02,78.589996,58.459998999999996,40.41,52.330002
2013-08-30,56.06,68.650002,37.59,33.439999,86.58000200000001,44.919998,96.760002,49.119999,66.599998,53.560001,41.759997999999996,35.240002000000004,25.41,76.290001,45.259997999999996,69.489998,101.360001,59.369999,42.52,62.529999,24.75,52.810001,33.48,25.469998999999998,68.189996,56.830002,28.32,42.049999,80.43,48.130001,66.650002,43.419998,56.560001,63.700001,29.860001,134.96000700000002,63.32,23.040001,89.800003,32.849998,64.849998,31.77,29.0,58.52,38.560001,26.77,6.15,42.220001,54.650002,76.0,64.839996,29.129998999999998,77.16999799999999,57.41,39.349998,51.279999
2013-09-03,56.180002,69.339996,37.560001,33.09,87.889999,45.139998999999996,96.489998,49.560001,66.66999799999999,53.150002,42.060001,35.150002,25.34,76.769997,45.540001000000004,69.290001,99.629997,59.549999,42.700001,62.950001,24.310006,53.299999,33.130001,25.559998999999998,69.62001,54.959998999999996,28.43,42.580002,80.480003,47.98,67.110001,43.709998999999996,56.669998,63.66,29.790001,134.940002,63.59,23.1,88.379997,33.009997999999996,66.650002,31.83,28.280001000000002,58.639998999999996,38.650002,27.58,6.1,42.369999,54.790001000000004,76.129997,64.16999799999999,28.629998999999998,78.0,57.380001,39.380001,51.41
2013-09-04,58.46999399999999,69.410004,37.84,33.389998999999996,90.040001,46.48,97.209999,49.900002,67.08000200000001,54.18,42.380001,35.91,25.91,77.360001,45.869999,70.550003,100.900002,60.400002,43.169998,63.220001,24.75,53.299999,33.57,25.59,70.430006,55.060001,28.530001000000002,42.740002000000004,80.720001,48.75,68.550003,44.75,56.77,63.790001000000004,30.34,137.25,64.239998,23.389999,89.959999,33.560001,67.010002,32.09,28.690001000000002,59.060001,39.0,27.690001000000002,6.23,43.009997999999996,55.189999,77.18,64.470001,28.809998999999998,79.050003,58.110001000000004,39.459998999999996,52.630001
2013-09-05,60.259995999999994,69.519997,38.139998999999996,34.049999,91.459999,46.52,98.339996,50.860001000000004,66.83000200000001,54.509997999999996,42.610001000000004,36.040001000000004,26.16,77.309998,46.220001,71.139999,101.620003,60.919998,43.91,63.349998,24.790005999999998,53.220001,33.279999,25.799999,71.07000699999999,55.75,28.950001,42.950001,81.800003,49.060001,69.239998,44.650002,57.259997999999996,64.019997,30.370001000000002,137.800003,64.129997,23.57,89.610001,33.959998999999996,67.379997,31.959999,29.469998999999998,59.509997999999996,39.240002000000004,28.0,6.18,43.099998,55.529999,79.349998,64.230003,29.209999,79.559998,58.700001,39.060001,52.75
2013-09-06,61.519994,70.519997,38.380001,34.299999,91.07,46.299999,95.849998,51.0,68.029999,54.580002,44.5,36.950001,26.049999,78.019997,46.23,71.089996,101.32,60.939999,44.0,64.43,24.820006,53.16,33.09,25.610001,70.64000300000001,55.630001,28.709999,43.060001,82.769997,48.900002,68.82,44.619999,57.389998999999996,63.900002,30.190001000000002,137.470001,64.769997,23.58,90.18,34.029999,69.160004,32.330002,30.27,59.91,40.16,27.76,6.12,43.41,55.290001000000004,78.970001,64.889999,28.99,79.389999,59.419998,39.330002,52.189999
2013-09-09,61.579995,72.459999,39.040001000000004,35.099998,93.239998,46.790001000000004,96.66999799999999,53.200001,69.029999,54.970001,45.299999,37.029999,26.379998999999998,79.110001,47.07,71.910004,103.389999,61.77,44.91,65.120003,25.039996,53.959998999999996,33.98,26.0,72.170001,56.490002000000004,29.700001,44.23,83.699997,49.450001,70.18,44.950001,58.259997999999996,65.370003,30.83,139.270004,65.91999799999999,23.959999,91.519997,34.709998999999996,71.510002,32.93,31.17,61.509997999999996,40.669998,28.23,6.27,44.740002000000004,56.02,80.010002,66.199997,29.379998999999998,80.889999,60.330002,39.77,54.169998
2013-09-10,62.519994999999994,72.779999,39.549999,35.66,94.839996,47.009997999999996,97.209999,54.349998,69.790001,56.25,46.240002000000004,37.689999,26.709999,81.019997,47.66,73.18,103.970001,63.130001,45.849998,67.129997,25.38,54.549999,34.580002,26.030001000000002,73.239999,57.189999,29.52,44.549999,84.040001,50.139998999999996,72.099998,45.990002000000004,58.889998999999996,65.379997,31.35,141.91000400000001,66.83000200000001,24.4,93.099998,35.459998999999996,73.629997,33.419998,31.370001000000002,62.389998999999996,41.080002,29.139999,6.62,45.209998999999996,57.639998999999996,82.300003,68.230003,29.77,82.139999,60.799999,40.720001,54.799999
2013-09-11,62.29999300000001,73.41999799999999,39.16,35.169998,94.760002,47.0,96.699997,54.290001000000004,69.540001,56.34,46.470001,37.98,26.9,80.940002,47.560001,72.699997,103.949997,62.830002,46.080002,66.739998,25.290001,54.91,34.139998999999996,26.190001000000002,73.310001,57.189999,29.370001000000002,44.560001,85.25,50.209998999999996,71.650002,46.43,59.110001000000004,65.089996,31.26,140.28999299999998,67.559998,24.35,92.099998,35.060001,74.0,33.290001000000004,31.24,62.259997999999996,41.189999,29.629998999999998,6.48,45.02,57.200001,81.400002,68.629997,29.860001,82.349998,60.240002000000004,40.529999,54.880001
2013-09-12,62.649999,72.760002,39.16,35.209998999999996,93.43,46.459998999999996,96.269997,53.490002000000004,69.220001,56.529999,46.380001,38.27,26.84,80.07,47.549999,72.349998,104.300003,62.860001000000004,45.799999,66.650002,25.369995,54.52,34.060001,26.129998999999998,73.339998,57.900002,29.49,44.259997999999996,85.550003,50.169998,71.860001,46.189999,59.209998999999996,64.949997,31.42,140.470001,68.0,24.379998999999998,92.699997,35.0,73.849998,33.380001,31.25,61.310001,40.82,29.68,6.36,44.759997999999996,56.880001,81.0,68.83000200000001,29.74,82.18,59.950001,40.07,54.34
2013-09-13,62.500006000000006,72.790001,38.880001,34.860001000000004,93.07,46.450001,97.0,53.799999,69.010002,56.450001,46.169998,38.200001,26.870001000000002,81.18,47.709998999999996,72.309998,104.220001,62.720001,46.0,66.860001,25.420006,54.939999,34.119999,26.34,72.910005,57.950001,29.66,44.189999,86.760002,50.299999,72.089996,46.130001,58.869999,64.889999,31.700001,140.520004,67.849998,24.35,92.199997,35.16,73.769997,33.369999,31.950001,61.119999,40.900002,30.01,6.5,44.93,56.48,80.360001,68.989998,29.809998999999998,82.760002,60.18,39.669998,54.77
2013-09-16,62.819998999999996,73.050003,39.330002,35.57,93.660004,47.330002,98.690002,53.779999,69.16999799999999,56.59,46.549999,38.34,26.690001000000002,81.82,47.880001,72.739998,104.209999,63.310001,46.389998999999996,67.370003,25.690006,54.619999,34.07,26.25,74.239994,59.25,30.4,44.490002000000004,88.110001,50.57,73.08000200000001,45.740002000000004,59.209998999999996,64.870003,32.25,141.779999,68.699997,24.41,91.559998,35.34,74.190002,33.279999,33.07,61.630001,40.439999,30.540001,6.53,45.380001,56.650002,80.370003,69.879997,30.26,83.559998,60.630001,40.16,55.18
2013-09-17,63.189994999999996,73.699997,39.290001000000004,36.52,93.900002,47.700001,98.940002,52.959998999999996,69.709999,56.84,47.0,38.240002000000004,27.27,83.650002,47.720001,73.0,105.660004,64.0,46.139998999999996,68.339996,25.780005,54.48,34.400002,26.940001000000002,75.19999399999999,59.189999,30.709999,44.799999,87.93,51.07,73.739998,45.330002,59.16,65.389999,32.43,143.800003,69.32,23.389999,91.889999,35.439999,75.18,33.650002,32.939999,61.810001,40.950001,30.629998999999998,6.6,45.360001000000004,56.57,80.870003,71.5,30.379998999999998,85.949997,60.369999,41.150002,55.73
2013-09-18,63.699998,74.760002,40.23,36.799999,94.559998,49.119999,98.769997,53.549999,69.5,57.509997999999996,48.0,38.73,27.809998999999998,83.269997,48.66,73.910004,106.489998,64.83000200000001,47.290001000000004,68.690002,26.069999,55.0,35.02,27.030001000000002,75.379995,59.630001,31.290001,45.41,87.91999799999999,51.25,74.489998,45.130001,59.77,65.82,33.470001,146.66000400000001,69.489998,23.299999,93.879997,35.5,75.099998,33.490002000000004,33.84,62.470001,40.869999,30.07,6.67,46.169998,56.790001000000004,82.5,71.5,30.65,86.660004,61.040001000000004,40.439999,58.150002
2013-09-19,63.59,74.209999,40.189999,37.25,94.589996,48.970001,98.279999,53.900002,69.699997,54.650002,48.240002000000004,38.59,27.809998999999998,81.949997,48.82,73.870003,106.449997,64.639999,47.040001000000004,69.07,26.099999,54.619999,35.200001,27.959999,74.620003,58.299999,31.040001,45.16,88.730003,51.0,74.139999,46.009997999999996,60.540001000000004,66.449997,33.75,148.899994,69.089996,23.49,93.550003,35.990002000000004,74.510002,34.009997999999996,34.369999,62.84,41.599998,29.870001000000002,6.7,45.849998,56.360001000000004,82.150002,71.720001,30.690001000000002,85.769997,61.689999,40.560001,59.369999
2013-09-20,62.879999,74.0,40.0,36.57,93.940002,48.459998999999996,95.599998,52.91,69.660004,54.970001,47.889998999999996,38.400002,27.629998999999998,80.629997,48.07,73.459999,105.209999,64.400002,46.450001,67.599998,25.909996,54.560001,35.639998999999996,28.35,73.63000699999999,57.419998,30.540001,44.830002,86.83000200000001,51.34,74.07,46.119999,60.189999,66.949997,33.369999,148.449997,67.790001,23.4,92.599998,35.939999,73.540001,33.75,34.369999,62.200001,41.849998,29.42,6.67,45.470001,56.860001000000004,80.08000200000001,71.629997,30.639999,84.989998,62.16,41.060001,60.32
2013-09-23,61.940005000000006,73.650002,39.650002,37.139998999999996,93.379997,47.599998,95.160004,52.889998999999996,69.050003,55.5,47.52,37.91,27.93,79.610001,47.77,72.720001,104.559998,63.919998,46.080002,66.860001,25.780005,54.25,35.459998999999996,28.23,71.230009,57.290001000000004,30.35,44.709998999999996,85.900002,51.290001000000004,74.07,46.0,60.439999,68.110001,32.75,146.100006,67.620003,23.32,92.16999799999999,35.57,72.709999,34.34,33.779999,62.889998999999996,41.75,29.35,6.69,44.959998999999996,56.41,80.300003,72.07,30.780001000000002,84.639999,62.0,40.52,59.439999
2013-09-24,61.919999,74.41999799999999,39.73,37.509997999999996,94.389999,48.09,97.199997,53.48,69.0,55.970001,47.630001,38.040001000000004,27.860001,80.360001,47.759997999999996,73.220001,104.809998,64.120003,46.560001,67.010002,26.01,55.200001,35.580002,28.549999,72.620012,56.59,30.690001000000002,44.98,85.260002,51.939999,74.440002,46.0,60.830002,67.720001,32.630001,147.720001,67.470001,23.18,92.610001,35.650002,72.970001,34.09,34.009997999999996,62.970001,41.990002000000004,30.02,6.76,45.189999,56.060001,80.57,73.260002,31.299999,85.010002,62.09,40.650002,60.040001000000004
2013-09-25,61.569992000000006,74.769997,39.689999,38.009997999999996,93.730003,48.860001000000004,97.139999,52.240002000000004,69.730003,55.16,47.610001000000004,37.669998,28.07,80.739998,47.950001,72.879997,105.900002,64.41999799999999,46.389998999999996,66.760002,25.999995000000002,54.549999,35.459998999999996,28.58,72.47000899999999,57.779999,30.700001,44.82,85.400002,51.52,73.629997,45.150002,61.400002,67.760002,32.59,146.53999299999998,67.379997,23.040001,91.860001,36.049999,72.779999,31.059998999999998,34.040001000000004,62.41,41.630001,30.1,6.79,45.099998,55.369999,80.57,71.93,31.35,84.290001,62.099998,40.650002,59.849998
2013-09-26,61.380003,75.519997,39.48,38.080002,94.66999799999999,48.619999,98.32,51.75,70.230003,55.27,47.740002000000004,38.029999,27.73,81.110001,47.810001,73.900002,105.269997,65.07,46.23,67.519997,26.479995000000002,54.82,35.900002,28.76,73.13000100000001,57.77,30.85,45.040001000000004,85.480003,51.599998,74.269997,45.669998,61.25,68.91999799999999,32.849998,143.979996,67.410004,23.219998999999998,94.099998,36.389998999999996,72.720001,30.99,34.09,62.619999,41.580002,28.040001,6.8,45.360001000000004,55.66,80.870003,72.459999,31.57,85.459999,62.349998,40.939999,61.029999
2013-09-27,60.129992,74.790001,38.490002000000004,37.849998,93.589996,48.689999,98.230003,51.209998999999996,70.059998,55.049999,47.299999,38.049999,27.709999,79.510002,47.900002,73.400002,104.33000200000001,64.779999,45.709998999999996,66.769997,26.560006,54.32,35.810001,28.91,73.790009,57.529999,30.620001000000002,44.880001,85.82,51.330002,73.440002,45.310001,61.220001,67.879997,32.880001,141.470001,67.41999799999999,23.139999,93.75,35.880001,73.099998,30.99,33.98,62.560001,41.049999,28.530001000000002,6.67,45.220001,55.5,80.0,72.389999,31.219998999999998,84.809998,61.650002,41.220001,60.549999
2013-09-30,60.40000799999999,75.260002,39.130001,37.799999,92.970001,48.98,97.559998,51.040001000000004,70.290001,55.529999,46.959998999999996,38.130001,27.99,79.889999,47.52,74.059998,104.739998,65.25,45.599998,66.620003,26.509995,54.349998,36.18,29.18,73.820006,58.66,30.6,45.200001,86.550003,51.610001000000004,73.629997,45.990002000000004,60.419998,67.93,32.639998999999996,138.91000400000001,67.400002,23.33,94.269997,35.950001,72.739998,31.790001,33.599998,62.869999,40.830002,28.83,6.67,45.349998,55.98,81.349998,72.620003,31.27,84.93,61.669998,41.66,60.630001
2013-10-01,60.969995999999995,75.120003,39.700001,37.93,94.099998,50.240002000000004,98.660004,51.610001000000004,70.559998,55.950001,47.490002000000004,38.970001,28.41,80.220001,47.880001,75.290001,106.029999,66.309998,46.16,68.459999,26.800006,55.48,36.869999,29.459999,75.52,58.599998,31.120001000000002,45.549999,87.889999,52.220001,74.900002,46.810001,60.759997999999996,69.410004,33.349998,137.449997,68.720001,23.75,93.989998,36.41,73.110001,32.810001,33.950001,63.740002000000004,40.990002000000004,28.32,6.72,45.860001000000004,56.43,82.33000200000001,72.489998,32.209998999999996,85.83000200000001,62.27,43.150002,61.490002000000004
2013-10-02,60.529996,74.559998,37.799999,37.900002,93.059998,50.549999,96.550003,51.939999,70.08000200000001,55.830002,46.939999,38.450001,27.860001,80.07,47.349998,75.41999799999999,105.550003,65.75,46.299999,68.08000200000001,26.500004999999998,54.93,36.25,29.1,75.98001,58.75,30.82,45.400002,86.889999,51.919998,74.760002,47.049999,61.150002,71.029999,34.0,137.630005,68.07,23.5,94.010002,36.529999,74.879997,33.16,34.41,63.43,40.470001,29.43,6.66,46.119999,56.25,81.75,71.760002,31.870001000000002,85.360001,61.43,42.830002,61.029999
2013-10-03,59.830004,73.989998,37.209998999999996,37.509997999999996,91.660004,49.48,96.480003,51.240002000000004,69.25,55.43,45.959998999999996,38.0,27.299999,79.099998,47.029999,74.989998,104.480003,64.989998,45.310001,67.779999,26.449994,54.380001,35.529999,28.559998999999998,75.210009,58.25,30.120001000000002,44.790001000000004,85.970001,50.650002,74.279999,46.73,61.439999,71.400002,33.240002000000004,136.350006,67.629997,23.360001,93.690002,36.32,74.730003,33.099998,33.73,63.310001,40.299999,29.450001,6.67,45.689999,55.32,82.599998,71.019997,31.32,84.18,60.48,42.860001000000004,60.400002
2013-10-04,60.57999399999999,73.940002,37.59,37.759997999999996,92.349998,50.099998,98.389999,51.93,69.650002,55.66,46.119999,38.27,28.18,78.949997,47.099998,75.790001,105.089996,64.91999799999999,45.169998,67.839996,26.550001,54.990002000000004,35.240002000000004,28.110001,75.940004,59.669998,30.43,44.93,86.879997,50.490002000000004,73.989998,47.16,62.009997999999996,72.709999,33.27,137.009995,67.870003,23.620001000000002,94.360001,36.450001,75.550003,33.07,34.790001000000004,63.700001,40.919998,30.42,6.69,45.009997999999996,55.419998,82.940002,71.809998,31.57,84.290001,60.900002,43.150002,60.91
2013-10-07,59.189997,72.730003,37.189999,37.73,92.0,49.060001,97.470001,51.220001,69.010002,55.07,45.93,38.099998,27.76,77.889999,46.139998999999996,74.730003,104.150002,64.589996,44.310001,66.650002,26.239995,54.380001,34.48,27.42,75.420001,59.139998999999996,29.98,44.209998999999996,84.83000200000001,49.880001,72.639999,46.779999,61.299999,71.620003,32.759997999999996,136.03999299999998,67.57,23.309998999999998,94.519997,36.139998999999996,74.199997,32.52,34.380001,62.950001,40.689999,29.52,6.81,43.830002,55.360001000000004,82.050003,71.33000200000001,31.059998999999998,83.66999799999999,59.919998,42.970001,60.23
2013-10-08,57.79999399999999,70.529999,36.75,37.110001000000004,91.75,48.650002,97.199997,50.240002000000004,68.440002,54.400002,45.139998999999996,37.889998999999996,27.280001000000002,77.33000200000001,45.66,74.540001,101.980003,64.25,43.41,65.82,26.200004,53.509997999999996,33.869999,27.1,73.879994,58.939999,29.43,43.5,82.480003,49.57,71.349998,46.18,60.639998999999996,70.209999,31.950001,133.690002,67.309998,22.99,94.440002,35.450001,73.059998,32.029999,33.639998999999996,62.439999,40.360001000000004,28.27,6.63,43.580002,55.09,79.440002,70.110001,30.59,83.279999,59.0,42.34,59.41
2013-10-09,57.699998,70.879997,36.779999,37.41,92.07,48.23,97.050003,51.029999,68.760002,54.240002000000004,44.779999,37.91,28.209999,77.120003,45.84,73.449997,101.510002,63.34,43.41,65.870003,26.230003999999997,53.84,33.970001,27.18,72.809996,58.27,29.610001,43.349998,83.089996,49.91,70.720001,45.880001,60.82,69.970001,32.02,133.899994,67.410004,22.959999,93.269997,35.59,72.279999,31.99,33.549999,62.529999,40.48,28.209999,6.66,43.630001,54.950001,77.809998,70.279999,30.780001000000002,82.779999,59.150002,42.689999,60.490002000000004
2013-10-10,59.299994999999996,73.110001,38.599998,38.389998999999996,93.860001,50.02,100.82,51.41,69.860001,55.880001,46.700001,38.82,29.1,78.739998,46.720001,75.410004,104.18,64.839996,44.630001,68.550003,26.790001,54.93,35.110001000000004,28.07,75.590002,59.669998,30.34,44.549999,86.33000200000001,51.32,72.550003,46.66,61.630001,70.83000200000001,32.68,133.179993,70.349998,23.09,94.66999799999999,36.490002000000004,74.860001,32.389998999999996,34.779999,64.07,41.560001,29.02,6.78,44.490002000000004,55.689999,79.739998,72.870003,30.99,85.699997,60.34,44.169998,62.580002
2013-10-11,59.369999,74.57,39.470001,38.779999,95.199997,50.200001,101.150002,51.290001000000004,70.910004,57.040001000000004,47.200001,39.34,29.85,78.870003,47.200001,75.83000200000001,105.300003,65.57,45.060001,68.910004,27.089999,56.080002,36.470001,29.1,76.240001,61.0,30.889999,45.419998,87.010002,52.240002000000004,73.160004,47.209998999999996,61.150002,71.5,33.009997999999996,133.240005,70.760002,23.190001000000002,96.41999799999999,36.959998999999996,77.230003,32.580002,34.490002000000004,64.489998,41.52,29.629998999999998,6.99,45.07,56.130001,79.870003,74.800003,31.139999,87.16999799999999,60.459998999999996,45.169998,63.630001
2013-10-14,59.760001,74.57,39.66,38.939999,94.849998,50.950001,101.550003,52.029999,71.349998,57.450001,47.669998,39.68,30.110001,79.470001,47.419998,77.199997,105.379997,66.07,45.369999,69.43,27.199994,56.450001,36.790001000000004,29.190001000000002,76.779997,60.950001,31.08,45.299999,87.239998,52.900002,73.769997,47.32,62.580002,72.459999,33.41,134.440002,71.300003,23.24,95.720001,37.080002,76.68,32.869999,34.310001,64.949997,42.07,29.4,6.98,45.41,56.439999,79.66999799999999,75.279999,31.469998999999998,87.620003,60.700001,46.200001,64.199997
2013-10-15,58.309996999999996,73.970001,39.139998999999996,38.34,94.68,50.580002,100.410004,51.5,70.43,56.59,46.93,39.259997999999996,29.33,77.099998,47.830002,76.33000200000001,102.940002,65.400002,44.34,68.18,27.049996000000004,55.849998,35.830002,29.0,75.83000600000001,60.490002000000004,30.610001,45.509997999999996,87.029999,52.080002,72.839996,46.84,61.970001,70.91999799999999,33.459998999999996,133.5,71.190002,23.200001,94.379997,36.32,76.43,32.389998999999996,33.560001,64.339996,40.07,28.959999,6.89,45.290001000000004,56.950001,78.910004,74.150002,31.18,86.260002,59.990002000000004,45.43,63.439999
2013-10-16,57.759999,73.599998,39.650002,38.889998999999996,95.5,50.919998,101.139999,51.860001000000004,70.5,56.689999,47.18,39.700001,30.209999,77.16999799999999,48.580002,76.0,102.410004,65.599998,44.439999,68.610001,27.310006,56.380001,36.25,29.43,77.720004,61.029999,30.91,45.52,88.610001,52.48,72.980003,47.57,62.25,70.25,33.900002,132.389999,71.529999,23.440001000000002,93.949997,36.34,77.699997,32.490002000000004,33.59,64.809998,40.34,29.459999,7.04,45.029999,57.84,79.5,75.410004,31.67,87.230003,60.0,46.18,63.84
