Date,PBH,HRC,THC,OMI,AKRX,WST,BIO,LPNT,STE,MDRX,CRL,TECH,TFX,RMD,MD,PRXL,ABMD,UTHR,WCG,ALGN,GMED,WOOF,NUVA,HLS,MOH
2014-12-16,32.669998,44.400002,48.360001000000004,33.220001,37.549999,52.349998,116.029999,68.620003,63.66,12.07,61.77,90.209999,112.040001,54.470001,65.25,53.150002,35.849998,126.040001,74.769997,55.080002,23.49,46.599998,45.130001,36.959998999999996,49.73
2014-12-17,33.34,44.889998999999996,48.439999,34.130001,38.16,54.189999,118.790001,69.349998,65.300003,12.32,62.880001,91.339996,114.290001,54.950001,66.07,53.669998,36.919998,127.5,77.839996,55.450001,24.23,47.970001,46.900002,37.98,52.009997999999996
2014-12-18,34.549999,45.59,51.299999,34.549999,38.41,55.080002,120.779999,72.199997,65.43,12.43,63.610001000000004,93.660004,116.239998,55.919998,66.910004,55.130001,37.060001,131.110001,78.739998,56.099998,24.51,48.990002000000004,47.700001,39.540001000000004,53.779999
2014-12-19,34.529999,45.68,51.849998,34.740002000000004,38.060001,54.669998,121.309998,71.849998,66.639999,12.74,63.959998999999996,93.82,117.550003,56.240002000000004,67.040001,55.560001,36.709998999999996,133.559998,81.449997,56.830002,24.200001,48.509997999999996,47.900002,40.130001,54.09
2014-12-22,35.209998999999996,45.830002,51.700001,35.099998,37.59,54.540001000000004,121.040001,71.989998,66.58000200000001,12.96,63.91,93.879997,117.349998,56.790001000000004,67.199997,56.560001,38.400002,133.820007,81.849998,56.880001,24.190001000000002,48.639998999999996,47.669998,41.040001000000004,53.990002000000004
2014-12-23,33.959998999999996,45.630001,51.380001,35.299999,36.040001000000004,53.580002,120.360001,72.779999,65.910004,13.0,63.259997999999996,93.25,116.540001,56.990002000000004,66.639999,55.91,38.330002,127.82,82.32,56.84,23.93,48.830002,46.59,40.330002,52.779999
2014-12-24,34.02,46.040001000000004,52.439999,35.310001,36.470001,53.939999,120.32,74.349998,66.760002,12.87,63.59,94.33000200000001,116.82,57.389998999999996,66.809998,56.48,38.459998999999996,130.220001,82.839996,57.009997999999996,24.370001000000002,48.93,47.369999,40.450001,53.389998999999996
2014-12-26,35.169998,46.060001,51.360001000000004,35.400002,36.91,53.900002,120.870003,74.050003,66.699997,13.14,64.290001,94.879997,116.790001,57.360001000000004,66.690002,57.509997999999996,38.639998999999996,131.949997,84.25,56.66,24.299999,48.830002,47.700001,40.0,53.84
2014-12-29,35.630001,46.209998999999996,51.700001,35.380001,36.849998,53.77,121.559998,73.790001,66.33000200000001,12.97,64.440002,94.129997,116.589996,56.900002,66.41999799999999,57.950001,38.48,132.050003,83.339996,56.330002,23.99,48.560001,47.860001000000004,39.459998999999996,53.59
2014-12-30,35.650002,46.389998999999996,51.869999,35.32,36.450001,53.380001,121.959999,73.57,65.839996,12.86,64.139999,93.400002,116.220001,56.740002000000004,66.720001,56.790001000000004,38.360001000000004,130.800003,82.959999,56.360001000000004,24.08,49.200001,48.099998,38.900002,53.389998999999996
2014-12-31,34.720001,45.619999,50.669998,35.110001000000004,36.200001,53.240002000000004,120.559998,71.910004,64.849998,12.77,63.639998999999996,92.400002,114.82,56.060001,66.110001,55.560001,38.060001,129.490005,82.059998,55.91,23.77,48.77,47.16,38.459998999999996,53.529999
2015-01-02,34.41,45.27,50.209998999999996,34.91,36.07,52.16,120.349998,71.550003,65.160004,12.85,63.880001,91.440002,114.650002,57.169998,66.08000200000001,56.009997999999996,37.310001,127.730003,80.870003,56.200001,23.719998999999998,48.580002,46.639998999999996,37.259997999999996,52.43
2015-01-05,33.82,45.5,49.040001000000004,34.91,37.119999,51.439999,120.389999,70.190002,64.510002,12.87,64.379997,90.339996,112.129997,57.060001,65.699997,55.939999,37.07,126.83000200000001,79.07,56.990002000000004,23.82,47.73,46.810001,37.139998999999996,51.43
2015-01-06,33.700001,45.130001,48.560001,34.240002000000004,36.419998,50.560001,118.68,69.550003,64.550003,12.66,64.650002,89.550003,110.57,56.650002,64.860001,56.799999,36.130001,124.93,77.82,57.450001,23.450001,47.82,46.25,36.849998,50.360001000000004
2015-01-07,34.650002,46.080002,50.98,34.970001,38.16,51.380001,119.099998,71.239998,65.07,12.9,66.199997,90.760002,111.440002,57.029999,65.699997,57.259997999999996,37.279999,125.800003,79.290001,59.57,24.610001,49.150002,48.490002000000004,37.98,50.459998999999996
2015-01-08,35.34,46.82,52.16,35.509997999999996,40.279999,52.389998999999996,120.25,72.489998,66.779999,12.98,66.559998,91.510002,112.019997,57.990002000000004,66.019997,59.259997999999996,38.959998999999996,128.130005,78.800003,61.439999,24.549999,50.150002,50.389998999999996,38.880001,51.509997999999996
2015-01-09,35.049999,46.970001,51.650002,35.32,40.720001,51.790001000000004,120.449997,72.730003,66.050003,12.67,66.730003,91.779999,111.639999,58.16,65.709999,59.07,38.41,129.0,76.43,62.580002,24.24,49.91,49.939999,39.509997999999996,50.860001000000004
2015-01-12,35.099998,47.110001000000004,47.0,35.349998,40.509997999999996,51.880001,120.269997,68.510002,64.779999,12.6,67.389999,91.519997,110.849998,58.689999,65.349998,59.169998,38.560001,132.28999299999998,75.650002,63.169998,24.209999,50.060001,49.34,39.41,50.130001
2015-01-13,35.380001,46.77,46.16,35.52,41.279999,52.48,120.57,68.83000200000001,64.779999,12.52,68.889999,92.489998,111.050003,59.830002,65.529999,62.459998999999996,38.810001,134.71000700000002,77.059998,62.650002,24.16,50.220001,47.610001000000004,38.599998,51.779999
2015-01-14,35.279999,46.599998,45.25,35.209998999999996,41.740002000000004,51.630001,118.82,68.440002,64.16999799999999,12.44,68.760002,93.08000200000001,111.019997,60.32,65.309998,62.880001,38.25,135.850006,75.849998,61.060001,23.99,49.950001,47.470001,39.029999,50.279999
2015-01-15,35.0,47.700001,44.73,34.540001000000004,40.459998999999996,50.830002,117.400002,68.160004,63.279999,12.34,67.800003,91.589996,110.510002,60.27,64.66999799999999,61.869999,37.110001000000004,137.83999599999999,74.980003,59.630001,23.48,49.139998999999996,46.66,39.830002,49.869999
2015-01-16,35.919998,48.419998,44.98,34.939999,42.57,51.860001000000004,117.489998,68.889999,64.690002,12.35,68.209999,93.059998,110.260002,60.73,65.260002,62.91,37.919998,141.08999599999999,76.120003,56.919998,24.17,50.43,48.040001000000004,41.0,50.189999
2015-01-20,35.43,47.98,44.700001,34.580002,43.09,51.599998,115.779999,67.400002,64.349998,12.14,68.160004,93.33000200000001,110.75,60.220001,64.910004,61.52,37.869999,146.479996,76.010002,56.240002000000004,24.1,49.91,47.650002,40.869999,50.009997999999996
2015-01-21,35.869999,47.849998,44.709998999999996,34.490002000000004,41.98,51.0,115.160004,68.260002,64.529999,12.48,67.470001,93.050003,110.43,60.099998,65.199997,60.380001,37.810001,146.699997,76.949997,55.900002,24.040001,49.650002,47.189999,41.150002,50.490002000000004
2015-01-22,36.439999,49.209998999999996,45.529999,35.490002000000004,41.549999,51.0,116.839996,69.900002,66.010002,12.78,68.360001,93.660004,111.199997,61.860001000000004,65.639999,61.939999,38.939999,147.41000400000001,78.639999,58.009997999999996,24.530001000000002,51.459998999999996,47.189999,43.68,51.529999
2015-01-23,36.259997999999996,48.709998999999996,43.880001,35.310001,42.349998,50.700001,114.699997,67.980003,66.18,12.66,68.790001,93.400002,111.709999,65.239998,65.529999,62.509997999999996,39.48,145.300003,77.849998,57.459998999999996,24.469998999999998,51.279999,46.759997999999996,43.16,51.529999
2015-01-26,37.02,48.720001,44.41,35.529999,42.259997999999996,51.389998999999996,114.980003,69.269997,67.230003,12.55,70.589996,93.449997,112.83000200000001,67.16999799999999,65.190002,63.27,39.57,146.46000700000002,78.120003,58.200001,24.51,51.98,46.830002,43.57,51.970001
2015-01-27,35.799999,48.75,43.599998,35.529999,43.0,50.759997999999996,114.5,69.110001,66.690002,12.44,70.16999799999999,93.150002,111.75,65.199997,65.110001,63.34,38.630001,147.190002,77.290001,58.75,24.68,51.66,46.93,43.740002000000004,52.459998999999996
2015-01-28,34.919998,48.27,42.950001,34.799999,43.009997999999996,49.810001,113.769997,68.629997,65.360001,12.38,69.690002,93.099998,110.940002,63.32,64.529999,62.029999,49.939999,144.110001,75.720001,58.57,24.549999,52.02,46.470001,43.93,51.93
2015-01-29,34.580002,48.48,43.389998999999996,34.990002000000004,43.220001,50.189999,114.82,68.139999,66.489998,12.24,69.760002,94.230003,111.870003,63.029999,68.839996,61.509997999999996,52.25,142.570007,75.83000200000001,58.669998,24.969998999999998,53.060001,47.299999,44.75,52.5
2015-01-30,34.259997999999996,47.759997999999996,42.279999,34.23,42.580002,49.310001,114.470001,65.239998,65.220001,11.91,69.349998,93.019997,109.559998,62.470001,67.889999,60.959998999999996,51.740002000000004,141.130005,72.849998,53.049999,23.58,52.099998,46.32,44.099998,50.91
2015-02-02,34.889998999999996,48.040001000000004,42.220001,34.689999,43.029999,49.189999,115.629997,65.83000200000001,64.870003,11.92,68.889999,93.059998,109.550003,62.59,67.980003,60.57,51.860001000000004,141.96000700000002,73.589996,55.18,23.690001000000002,52.049999,45.93,44.310001,50.439999
2015-02-03,35.279999,46.939999,44.189999,35.09,43.740002000000004,49.880001,116.879997,67.959999,67.0,11.97,69.779999,90.25,110.41999799999999,63.529999,68.480003,60.889998999999996,52.889998999999996,141.990005,74.75,54.68,23.879998999999998,52.439999,45.529999,44.93,50.52
2015-02-04,35.169998,46.34,43.419998,35.07,44.380001,50.119999,116.809998,67.709999,67.150002,11.72,69.07,90.059998,109.940002,63.119999,68.540001,60.66,54.150002,140.550003,75.660004,54.299999,23.700001,53.060001,45.919998,44.209998999999996,51.68
2015-02-05,39.450001,46.740002000000004,44.25,35.779999,46.240002000000004,51.380001,119.110001,67.699997,67.730003,12.07,70.309998,91.25,110.809998,63.900002,69.08000200000001,62.650002,55.52,141.919998,76.099998,55.0,24.4,53.169998,46.599998,45.360001000000004,52.59
2015-02-06,39.549999,46.77,43.68,35.77,47.360001000000004,50.970001,118.610001,67.33000200000001,66.980003,12.2,69.550003,90.040001,110.5,63.830002,70.480003,62.09,57.939999,141.91000400000001,75.379997,54.630001,24.940001000000002,53.0,46.73,44.869999,51.700001
2015-02-09,39.419998,45.950001,42.650002,35.5,46.639998999999996,49.830002,116.519997,66.75,65.650002,11.92,68.800003,89.779999,109.410004,63.25,69.660004,60.610001000000004,56.810001,142.600006,73.739998,55.02,24.139999,52.68,45.889998999999996,44.41,50.48
2015-02-10,38.830002,46.43,43.860001000000004,35.790001000000004,46.59,50.599998,118.08000200000001,68.589996,66.099998,11.61,69.699997,91.5,110.129997,63.779999,70.599998,61.57,57.689999,146.679993,75.150002,55.740002000000004,24.620001000000002,53.959998999999996,46.240002000000004,44.849998,56.259997999999996
2015-02-11,39.18,46.669998,43.650002,35.810001,47.07,51.049999,117.400002,69.75,65.83000200000001,11.62,73.139999,91.360001,111.300003,65.099998,71.239998,62.029999,58.900002,146.820007,80.860001,55.799999,24.52,53.049999,46.34,44.720001,58.380001
2015-02-12,38.799999,46.740002000000004,43.549999,35.959998999999996,47.529999,50.779999,117.57,69.099998,65.849998,11.76,73.940002,92.779999,111.599998,65.459999,71.379997,63.09,59.93,147.520004,82.349998,57.240002000000004,24.4,53.009997999999996,46.689999,44.709998999999996,59.400002
2015-02-13,39.07,46.880001,44.299999,35.990002000000004,47.279999,51.349998,118.360001,69.040001,65.5,11.8,73.610001,94.610001,112.07,66.25,71.32,62.91,60.389998999999996,151.110001,82.32,56.900002,24.85,52.740002000000004,46.990002000000004,45.009997999999996,59.66
2015-02-17,38.740002000000004,46.810001,45.310001,35.630001,47.740002000000004,51.529999,118.139999,70.32,65.32,11.81,73.75,95.83000200000001,114.510002,66.43,70.910004,63.349998,60.619999,155.139999,82.050003,57.630001,24.610001,52.650002,46.990002000000004,45.0,60.380001
2015-02-18,38.630001,47.220001,44.959998999999996,34.810001,47.630001,52.360001000000004,118.019997,69.620003,65.989998,11.75,74.599998,96.019997,116.260002,65.980003,71.25,63.91,60.57,155.600006,83.120003,56.540001000000004,24.91,52.790001000000004,47.689999,44.610001000000004,61.830002
2015-02-19,38.700001,47.049999,44.689999,34.610001000000004,47.93,53.650002,117.709999,69.629997,65.349998,12.29,74.849998,95.650002,116.160004,65.160004,70.91999799999999,63.950001,60.52,155.720001,82.730003,56.810001,24.950001,52.369999,47.720001,44.91,61.119999
2015-02-20,38.669998,47.799999,44.849998,35.200001,48.02,53.75,118.800003,70.18,66.379997,12.83,76.18,96.360001,120.160004,65.779999,71.470001,63.560001,60.349998,156.009995,84.620003,56.810001,24.799999,53.07,47.98,44.740002000000004,62.150002
2015-02-23,38.939999,47.790001000000004,45.580002,35.439999,48.049999,54.139998999999996,117.970001,71.0,65.540001,12.6,76.720001,97.68,121.550003,65.82,71.970001,64.75,61.119999,154.350006,89.300003,56.540001000000004,25.32,53.360001000000004,48.18,45.290001000000004,63.27
2015-02-24,38.689999,47.790001000000004,45.290001000000004,35.689999,47.360001000000004,54.73,117.589996,70.32,65.360001,12.64,76.300003,97.480003,122.989998,65.379997,71.389999,64.050003,60.919998,155.16000400000001,89.389999,56.560001,25.280001000000002,53.330002,48.459998999999996,45.360001000000004,63.529999
2015-02-25,39.09,47.790001000000004,45.630001,35.73,46.400002,54.91,117.93,70.959999,64.800003,12.78,76.800003,98.690002,121.0,65.269997,71.779999,64.150002,60.169998,157.919998,89.839996,56.16,25.01,53.25,45.5,43.150002,63.639998999999996
2015-02-26,38.82,47.740002000000004,46.740002000000004,35.900002,53.470001,54.950001,119.0,72.099998,64.290001,12.75,76.769997,98.519997,121.220001,64.239998,71.620003,65.269997,61.0,155.580002,90.599998,56.43,25.059998999999998,53.759997999999996,44.990002000000004,44.080002,63.759997999999996
2015-02-27,38.540001000000004,47.919998,46.299999,35.66,53.810001,54.720001,127.18,71.959999,64.519997,12.01,76.66999799999999,97.529999,121.690002,64.360001,71.470001,64.459999,60.790001000000004,155.050003,90.809998,57.349998,24.280001000000002,53.279999,45.75,43.459998999999996,63.689999
2015-03-02,39.32,48.310001,47.02,35.880001,53.709998999999996,55.310001,132.470001,72.57,64.989998,12.37,76.75,98.309998,122.910004,64.760002,71.230003,65.849998,62.189999,155.419998,90.66999799999999,57.759997999999996,24.370001000000002,54.700001,44.669998,44.110001000000004,63.439999
2015-03-03,38.400002,47.869999,47.060001,35.330002,49.330002,54.709998999999996,133.149994,71.470001,63.419998,12.35,75.620003,97.389999,122.410004,64.489998,70.57,65.050003,60.150002,157.740005,89.0,56.970001,23.959999,54.32,44.259997999999996,43.139998999999996,61.68
2015-03-04,38.369999,48.049999,49.990002000000004,34.970001,51.189999,54.52,132.91000400000001,74.07,63.290001000000004,12.32,76.610001,97.540001,121.16999799999999,64.839996,71.110001,64.290001,61.240002000000004,157.330002,89.089996,57.150002,24.030001000000002,54.330002,45.009997999999996,42.720001,61.650002
2015-03-05,38.23,48.330002,49.23,34.450001,50.880001,54.790001000000004,134.240005,73.199997,64.260002,12.26,77.699997,97.809998,121.959999,65.709999,71.5,66.360001,61.380001,161.360001,90.220001,57.889998999999996,23.76,54.029999,45.23,42.279999,62.27
2015-03-06,37.939999,47.82,49.23,33.84,49.830002,53.919998,133.820007,72.379997,63.380001,12.17,76.769997,97.480003,120.660004,65.849998,71.139999,65.519997,60.349998,160.649994,88.480003,57.09,23.639999,52.990002000000004,44.919998,41.93,61.27
2015-03-09,38.73,48.209998999999996,47.59,33.849998,51.84,54.279999,134.369995,72.059998,63.880001,12.07,78.150002,97.050003,120.839996,67.300003,71.239998,66.269997,59.91,160.440002,88.559998,56.490002000000004,23.879998999999998,52.82,44.98,41.040001000000004,62.0
2015-03-10,38.130001,47.860001000000004,46.720001,33.419998,45.439999,53.869999,133.520004,71.860001,64.800003,11.96,78.400002,95.650002,119.889999,66.279999,70.849998,65.690002,59.09,163.83999599999999,87.879997,56.860001000000004,23.620001000000002,51.77,45.009997999999996,41.779999,60.880001
2015-03-11,39.150002,47.950001,47.82,33.41,47.009997999999996,54.16,134.279999,73.5,64.279999,12.0,79.5,96.889999,119.349998,67.58000200000001,71.620003,66.269997,58.700001,162.869995,89.230003,56.93,23.52,52.200001,45.02,42.48,60.139998999999996
2015-03-12,40.450001,48.450001,47.73,33.709998999999996,43.380001,54.380001,135.729996,74.400002,65.199997,11.97,80.290001,96.449997,120.0,68.699997,73.660004,67.470001,61.259997999999996,163.300003,90.0,56.990002000000004,24.41,52.580002,45.860001000000004,43.0,62.189999
2015-03-13,41.080002,48.110001000000004,47.290001000000004,33.41,41.279999,54.209998999999996,134.899994,73.010002,65.900002,11.74,80.190002,96.559998,118.91999799999999,67.790001,73.720001,66.519997,60.860001000000004,163.300003,90.650002,55.98,24.889999,52.720001,46.150002,42.950001,62.259997999999996
2015-03-16,41.299999,48.389998999999996,48.57,33.639998999999996,43.220001,55.639998999999996,136.070007,74.230003,67.959999,11.75,81.970001,97.5,120.089996,71.019997,73.300003,67.400002,61.240002000000004,176.479996,92.739998,56.34,24.799999,53.549999,46.419998,43.080002,63.16
2015-03-17,41.110001000000004,48.16,49.200001,33.599998,43.84,55.919998,136.5,74.660004,67.440002,11.69,81.900002,97.660004,119.879997,70.870003,72.639999,67.970001,60.119999,177.33999599999999,92.059998,56.189999,24.950001,53.16,46.389998999999996,43.25,63.77
2015-03-18,40.860001000000004,48.139998999999996,49.799999,33.950001,48.150002,56.279999,136.46000700000002,75.150002,67.08000200000001,11.72,81.949997,98.339996,119.779999,72.440002,72.059998,68.07,60.439999,174.33999599999999,93.059998,56.380001,24.799999,53.150002,46.049999,44.049999,64.41999799999999
2015-03-19,41.84,48.32,50.369999,34.169998,49.439999,56.759997999999996,136.330002,75.889999,68.16999799999999,12.11,84.199997,100.529999,119.910004,71.690002,72.139999,69.75,61.099998,175.820007,93.110001,58.32,25.139999,53.639998999999996,46.669998,44.950001,65.129997
2015-03-20,42.459998999999996,48.009997999999996,49.619999,34.200001,49.029999,57.91,134.979996,75.660004,69.459999,12.05,84.08000200000001,101.160004,119.980003,71.75,72.459999,69.91999799999999,60.0,178.490005,93.720001,57.18,24.610001,54.34,45.599998,45.299999,64.889999
2015-03-23,41.779999,48.189999,52.07,34.349998,48.98,57.91,134.979996,77.599998,69.129997,12.34,83.309998,100.709999,119.699997,72.300003,73.120003,70.120003,61.43,178.729996,93.199997,56.330002,24.16,54.16,44.689999,46.580002,64.989998
2015-03-24,41.73,48.32,51.330002,34.23,48.16,58.330002,135.169998,76.410004,69.16999799999999,12.33,81.82,100.599998,121.0,71.339996,72.75,69.0,72.480003,179.509995,92.91999799999999,55.48,24.030001000000002,53.84,45.490002000000004,46.029999,65.290001
2015-03-25,41.669998,47.77,49.950001,33.91,45.66,57.91,135.110001,74.650002,68.290001,11.89,78.07,98.75,120.16999799999999,70.379997,72.089996,66.779999,70.519997,167.850006,91.029999,54.689999,23.559998999999998,52.689999,44.130001,44.349998,64.620003
2015-03-26,41.369999,47.790001000000004,49.610001000000004,33.759997999999996,46.27,57.66,134.889999,73.849998,68.410004,11.77,79.010002,98.470001,119.150002,70.25,71.980003,67.599998,69.029999,167.520004,90.32,54.580002,24.07,52.639998999999996,43.98,44.27,64.339996
2015-03-27,42.43,48.630001,49.950001,34.150002,48.48,58.360001000000004,134.949997,73.709999,69.239998,11.83,79.610001,99.040001,119.889999,71.550003,72.110001,68.379997,70.309998,172.96000700000002,91.239998,54.040001000000004,24.58,52.970001,44.599998,45.189999,65.360001
2015-03-30,42.880001,48.919998,50.389998999999996,34.419998,48.080002,59.700001,135.130005,74.309998,70.379997,11.88,79.83000200000001,100.639999,121.029999,71.650002,72.610001,69.33000200000001,73.470001,176.809998,92.33000200000001,54.599998,24.860001,53.540001000000004,46.400002,44.799999,66.300003
2015-03-31,42.889998999999996,49.0,49.509997999999996,33.84,47.509997999999996,60.209998999999996,135.179993,73.449997,70.269997,11.96,79.290001,100.290001,120.83000200000001,71.779999,72.510002,68.989998,71.58000200000001,172.440002,91.459999,53.790001000000004,25.24,54.82,45.990002000000004,44.360001000000004,67.290001
2015-04-01,43.700001,48.720001,48.790001000000004,33.5,47.400002,56.889998999999996,136.389999,72.989998,68.639999,11.72,78.690002,99.949997,119.599998,71.389999,71.480003,68.449997,69.91999799999999,174.41000400000001,91.449997,52.450001,25.799999,54.220001,45.599998,44.200001,66.309998
2015-04-02,43.57,48.73,49.16,33.700001,47.240002000000004,56.68,137.029999,74.059998,69.139999,11.77,77.849998,98.519997,120.75,72.519997,71.879997,68.029999,70.720001,174.729996,92.639999,52.75,25.389999,54.099998,42.369999,44.139998999999996,67.230003
2015-04-06,43.59,49.630001,49.990002000000004,33.66,47.369999,56.040001000000004,138.070007,75.25,69.75,12.16,78.66999799999999,100.410004,121.720001,73.889999,72.599998,68.389999,70.870003,176.889999,92.529999,53.07,25.610001,54.189999,42.41,44.709998999999996,67.5
2015-04-07,43.580002,49.66,49.73,33.700001,47.73,55.889998999999996,138.08999599999999,74.57,69.91999799999999,11.8,77.660004,98.900002,120.940002,72.410004,72.110001,67.559998,69.730003,179.33999599999999,90.139999,52.549999,25.16,53.689999,42.369999,44.5,66.529999
2015-04-08,43.900002,50.32,50.34,33.34,49.759997999999996,56.23,138.179993,75.019997,70.66999799999999,11.93,78.449997,99.510002,120.989998,72.940002,73.029999,69.839996,69.629997,183.490005,90.779999,52.720001,25.4,54.040001000000004,43.040001000000004,44.93,67.5
2015-04-09,43.990002000000004,50.41,50.549999,33.540001000000004,51.43,56.049999,138.440002,74.839996,70.660004,12.25,79.040001,99.83000200000001,121.470001,73.839996,73.160004,69.790001,69.800003,184.83999599999999,90.230003,52.720001,25.389999,54.130001,44.459998999999996,44.720001,66.709999
2015-04-10,44.299999,50.709998999999996,50.540001000000004,33.610001000000004,52.740002000000004,56.400002,138.759995,74.959999,70.650002,12.28,78.769997,99.989998,121.150002,74.82,73.360001,70.489998,69.349998,184.440002,90.199997,54.290001000000004,25.280001000000002,54.290001000000004,44.759997999999996,44.669998,66.660004
2015-04-13,44.650002,51.099998,50.580002,33.529999,51.360001000000004,56.57,137.940002,75.120003,70.190002,12.2,79.07,100.07,120.959999,74.779999,73.300003,70.41999799999999,67.989998,186.83999599999999,89.400002,53.82,25.469998999999998,54.360001000000004,45.259997999999996,44.700001,66.470001
2015-04-14,44.650002,51.119999,50.91,33.349998,51.849998,56.610001000000004,138.199997,74.599998,69.360001,12.13,78.809998,99.959999,119.779999,73.790001,73.139999,69.16999799999999,67.489998,185.820007,88.82,53.150002,25.4,54.82,45.07,44.419998,66.349998
2015-04-15,44.689999,50.790001000000004,52.150002,33.02,52.610001000000004,56.919998,137.809998,75.07,69.449997,12.25,78.709999,100.139999,119.489998,73.029999,73.260002,69.68,67.449997,184.970001,84.519997,52.860001000000004,25.370001000000002,54.310001,43.59,46.049999,64.120003
2015-04-16,44.5,51.0,50.849998,33.139998999999996,53.16,56.110001000000004,137.779999,74.809998,69.230003,12.18,78.239998,100.860001,120.010002,72.25,73.339996,69.33000200000001,68.300003,187.91000400000001,85.110001,52.77,25.299999,53.860001000000004,42.73,46.310001,64.699997
2015-04-17,43.82,51.040001000000004,51.380001,32.919998,53.23,55.580002,136.470001,75.489998,69.139999,11.99,78.260002,101.029999,120.18,71.879997,72.66999799999999,68.650002,67.290001,185.190002,82.589996,53.380001,24.85,53.360001000000004,41.549999,45.740002000000004,62.970001
2015-04-20,44.299999,51.360001000000004,51.459998999999996,33.0,54.66,56.369999,136.429993,75.959999,69.699997,12.16,78.540001,101.75,121.519997,72.91999799999999,73.099998,69.550003,69.33000200000001,185.330002,82.510002,54.209998999999996,25.299999,53.959998999999996,43.400002,45.700001,62.919998
2015-04-21,44.18,51.720001,50.849998,33.27,55.389998999999996,56.57,136.619995,77.0,70.199997,12.18,78.589996,101.779999,122.75,73.110001,72.879997,67.540001,69.709999,187.860001,82.980003,56.150002,25.25,55.310001,43.279999,45.869999,63.73
2015-04-22,43.16,52.009997999999996,50.580002,33.439999,53.700001,56.130001,136.639999,76.959999,70.43,12.3,78.059998,101.860001,123.019997,73.279999,73.0,67.120003,69.309998,187.979996,82.650002,55.939999,25.09,55.130001,43.380001,46.349998,63.02
2015-04-23,42.73,51.91,51.23,33.369999,55.919998,56.599998,137.399994,77.75,70.699997,12.74,77.889999,102.730003,123.83000200000001,73.379997,73.059998,67.220001,69.57,188.559998,83.190002,56.009997999999996,24.639999,55.709998999999996,43.759997999999996,46.709998999999996,63.98
2015-04-24,42.459998999999996,51.939999,50.650002,33.709998999999996,55.240002000000004,57.380001,137.41000400000001,77.910004,70.760002,12.59,77.400002,100.849998,124.980003,65.699997,73.410004,67.489998,68.83000200000001,186.690002,83.5,59.18,24.790001,55.52,43.990002000000004,46.759997999999996,63.849998
2015-04-27,41.889998999999996,51.23,49.709998999999996,33.419998,43.099998,55.93,134.940002,76.550003,68.91999799999999,12.96,76.870003,98.610001,123.279999,64.550003,72.83000200000001,70.129997,66.0,172.220001,80.82,58.59,24.940001000000002,54.59,43.360001000000004,46.389998999999996,62.09
2015-04-28,41.57,51.200001,49.869999,35.0,44.759997999999996,56.009997999999996,136.309998,76.910004,69.519997,13.27,75.809998,98.699997,123.300003,64.68,72.879997,69.379997,66.93,163.309998,81.58000200000001,59.450001,25.09,54.080002,44.650002,47.93,62.919998
2015-04-29,40.740002000000004,50.619999,48.869999,34.27,43.509997999999996,55.330002,135.639999,76.010002,68.099998,13.35,76.25,98.400002,121.93,64.089996,72.5,68.260002,65.489998,164.690002,79.08000200000001,60.18,24.639999,52.75,45.52,47.790001000000004,59.669998
2015-04-30,39.25,49.939999,47.860001000000004,33.720001,41.639998999999996,53.279999,134.449997,74.879997,66.5,13.3,69.160004,95.959999,122.959999,63.939999,70.779999,63.580002,63.220001,159.690002,77.43,58.84,23.889999,50.970001,44.73,45.220001,59.23
2015-05-01,39.700001,49.82,47.68,33.73,43.0,53.610001000000004,134.96000700000002,71.440002,66.82,13.3,70.620003,96.730003,122.610001,64.779999,71.599998,64.660004,63.790001000000004,170.919998,77.879997,59.18,23.299999,50.91,44.650002,43.509997999999996,59.549999
2015-05-04,40.049999,50.32,49.490002000000004,33.970001,42.209998999999996,53.93,137.080002,72.760002,67.959999,13.44,71.940002,96.849998,124.610001,65.650002,72.050003,64.75,65.139999,169.520004,79.959999,60.349998,23.860001,51.119999,45.66,43.34,59.799999
2015-05-05,39.720001,49.830002,47.889998999999996,33.529999,40.0,53.09,134.690002,70.970001,67.0,13.35,70.389999,97.489998,123.040001,64.610001,71.220001,63.68,75.470001,169.759995,78.510002,59.509997999999996,23.51,50.419998,46.650002,41.950001,58.25
2015-05-06,39.990002000000004,50.240002000000004,46.990002000000004,33.450001,39.310001,53.439999,142.990005,69.699997,66.489998,13.04,70.290001,98.349998,122.709999,64.83000200000001,70.43,64.470001,73.839996,168.020004,80.970001,58.91,25.01,50.389998999999996,46.0,41.810001,58.34
2015-05-07,40.080002,50.299999,48.009997999999996,33.599998,40.259997999999996,53.959998999999996,141.869995,71.879997,67.269997,13.2,69.769997,97.790001,122.779999,65.16999799999999,70.33000200000001,64.269997,69.720001,172.679993,76.860001,58.869999,24.709999,51.419998,45.720001,41.98,58.23
2015-05-08,41.27,50.52,48.259997999999996,33.540001000000004,40.68,54.029999,145.020004,72.529999,68.129997,13.95,70.480003,98.57,124.300003,65.620003,70.690002,64.57,67.370003,178.91000400000001,78.910004,59.709998999999996,24.9,51.279999,46.529999,42.349998,65.120003
2015-05-11,41.439999,50.93,49.0,33.369999,40.810001,53.98,144.690002,73.089996,67.489998,13.91,70.489998,98.269997,125.269997,65.599998,70.709999,65.099998,66.559998,179.279999,80.25,59.349998,24.719998999999998,50.93,46.060001,42.509997999999996,65.959999
